time,nodeId,x,y,neighbor_count,avg_neighbor_rssi_dbm
1.000,0,237.562,757.084,7,-38.477
1.000,1,444.545,456.562,6,-45.504
1.000,2,985.122,851.162,4,-44.009
1.000,3,186.813,980.620,3,-46.152
1.000,4,52.383,997.813,1,-51.557
1.000,5,122.907,481.575,6,-36.440
1.000,6,497.777,30.935,9,-41.953
1.000,7,874.966,669.045,8,-44.631
1.000,8,557.881,835.100,7,-41.902
1.000,9,52.459,467.370,4,-42.856
1.000,10,533.502,15.644,9,-40.232
1.000,11,883.004,908.471,8,-43.564
1.000,12,43.055,640.742,0,-1000.000
1.000,13,488.878,577.711,3,-36.447
1.000,14,493.999,521.179,4,-39.872
1.000,15,550.229,191.065,12,-43.348
1.000,16,617.789,762.644,6,-40.942
1.000,17,555.281,123.878,9,-39.825
1.000,18,959.532,163.300,4,-47.174
1.000,19,419.139,241.425,9,-43.815
1.000,20,460.994,323.357,8,-41.725
1.000,21,665.068,82.898,8,-44.889
1.000,22,427.256,870.106,4,-47.539
1.000,23,200.239,420.675,6,-39.765
1.000,24,619.777,917.937,6,-37.571
1.000,25,277.974,66.836,8,-38.849
1.000,26,692.101,308.449,6,-43.577
1.000,27,771.053,927.929,8,-41.783
1.000,28,570.706,51.770,10,-37.235
1.000,29,918.627,789.320,7,-42.979
1.000,30,156.288,454.286,6,-36.151
1.000,31,803.368,14.769,2,-48.317
1.000,32,591.085,70.524,10,-36.152
1.000,33,638.259,985.550,6,-38.664
1.000,34,963.702,690.710,5,-41.920
1.000,35,877.111,837.931,7,-42.381
1.000,36,922.853,293.477,4,-41.619
1.000,37,209.116,865.822,7,-45.357
1.000,38,515.221,312.312,10,-42.468
1.000,39,792.380,276.232,4,-43.182
1.000,40,591.886,63.090,10,-34.780
1.000,41,881.713,53.953,3,-46.185
1.000,42,653.535,969.367,6,-33.446
1.000,43,350.385,727.437,7,-44.301
1.000,44,824.492,473.599,4,-45.999
1.000,45,955.461,517.340,4,-44.000
1.000,46,221.418,762.223,7,-38.523
1.000,47,285.502,87.244,8,-39.027
1.000,48,986.218,76.541,2,-42.946
1.000,49,883.787,551.288,6,-45.850
1.000,50,657.313,944.536,7,-36.468
1.000,51,790.862,568.084,4,-44.885
1.000,52,411.356,70.896,9,-44.313
1.000,53,390.175,349.181,8,-43.767
1.000,54,864.477,951.515,5,-42.752
1.000,55,89.498,278.728,0,-1000.000
1.000,56,214.752,155.989,6,-44.442
1.000,57,523.686,767.818,8,-45.945
1.000,58,616.060,982.985,5,-31.920
1.000,59,337.088,155.473,9,-43.875
1.000,60,635.413,264.731,7,-43.735
1.000,61,555.467,629.115,6,-48.141
1.000,62,919.411,773.598,9,-42.302
1.000,63,363.712,317.243,5,-43.334
1.000,64,309.130,724.740,6,-40.413
1.000,65,485.305,293.100,10,-41.909
1.000,66,603.876,294.665,9,-42.554
1.000,67,178.719,444.557,7,-38.970
1.000,68,814.734,252.863,3,-42.466
1.000,69,154.058,503.448,7,-38.435
1.000,70,985.612,269.054,2,-39.353
1.000,71,944.729,633.132,6,-39.686
1.000,72,239.061,984.632,2,-41.066
1.000,73,391.756,48.981,9,-44.544
1.000,74,202.829,499.497,7,-42.024
1.000,75,608.645,371.857,7,-44.633
1.000,76,541.539,53.424,11,-42.778
1.000,77,560.701,730.378,7,-44.308
1.000,78,690.037,9.429,5,-46.190
1.000,79,659.663,723.470,5,-44.248
1.000,80,213.367,79.217,6,-41.928
1.000,81,748.174,737.189,4,-48.020
1.000,82,145.484,781.193,5,-44.267
1.000,83,271.532,106.300,8,-38.599
1.000,84,740.191,468.337,3,-44.042
1.000,85,246.433,810.468,7,-40.894
1.000,86,439.625,818.273,6,-43.225
1.000,87,434.742,731.777,6,-43.318
1.000,88,795.593,822.527,7,-43.900
1.000,89,746.810,966.248,8,-45.055
1.000,90,226.062,718.259,7,-40.975
1.000,91,664.942,229.980,7,-46.519
1.000,92,667.767,468.611,2,-46.814
1.000,93,496.528,426.281,7,-44.560
1.000,94,298.472,538.208,3,-44.383
1.000,95,315.135,431.044,7,-47.094
1.000,96,539.949,174.033,13,-45.189
1.000,97,950.697,642.523,6,-43.085
1.000,98,107.484,38.410,1,-46.420
1.000,99,358.362,164.620,8,-44.132
2.000,0,237.562,757.084,7,-39.702
2.000,1,444.545,456.562,6,-45.143
2.000,2,985.122,851.162,4,-41.355
2.000,3,186.813,980.620,3,-44.333
2.000,4,52.383,997.813,1,-46.490
2.000,5,122.907,481.575,6,-37.303
2.000,6,497.777,30.935,9,-40.868
2.000,7,874.966,669.045,8,-46.543
2.000,8,557.881,835.100,7,-45.447
2.000,9,52.459,467.370,4,-48.264
2.000,10,533.502,15.644,9,-42.361
2.000,11,883.004,908.471,8,-44.891
2.000,12,43.055,640.742,0,-1000.000
2.000,13,488.878,577.711,3,-44.664
2.000,14,493.999,521.179,4,-42.221
2.000,15,550.229,191.065,12,-44.934
2.000,16,617.789,762.644,6,-41.685
2.000,17,555.281,123.878,9,-42.196
2.000,18,959.532,163.300,4,-44.014
2.000,19,419.139,241.425,9,-45.118
2.000,20,460.994,323.357,8,-40.119
2.000,21,665.068,82.898,8,-43.871
2.000,22,427.256,870.106,4,-47.058
2.000,23,200.239,420.675,6,-38.771
2.000,24,619.777,917.937,6,-39.640
2.000,25,277.974,66.836,8,-40.895
2.000,26,692.101,308.449,6,-43.955
2.000,27,771.053,927.929,8,-44.264
2.000,28,570.706,51.770,10,-38.927
2.000,29,918.627,789.320,7,-40.020
2.000,30,156.288,454.286,6,-35.543
2.000,31,803.368,14.769,2,-42.476
2.000,32,591.085,70.524,10,-36.905
2.000,33,638.259,985.550,6,-37.029
2.000,34,963.702,690.710,5,-42.206
2.000,35,877.111,837.931,7,-46.432
2.000,36,922.853,293.477,4,-40.050
2.000,37,209.116,865.822,7,-46.166
2.000,38,515.221,312.312,10,-43.991
2.000,39,792.380,276.232,4,-43.238
2.000,40,591.886,63.090,10,-39.196
2.000,41,881.713,53.953,3,-51.186
2.000,42,653.535,969.367,6,-36.096
2.000,43,350.385,727.437,7,-46.412
2.000,44,824.492,473.599,4,-41.678
2.000,45,955.461,517.340,4,-45.332
2.000,46,221.418,762.223,7,-40.368
2.000,47,285.502,87.244,8,-37.954
2.000,48,986.218,76.541,2,-38.782
2.000,49,883.787,551.288,6,-42.618
2.000,50,657.313,944.536,7,-43.399
2.000,51,790.862,568.084,4,-49.999
2.000,52,411.356,70.896,9,-45.580
2.000,53,390.175,349.181,8,-42.768
2.000,54,864.477,951.515,5,-44.427
2.000,55,89.498,278.728,0,-1000.000
2.000,56,214.752,155.989,6,-45.749
2.000,57,523.686,767.818,8,-44.948
2.000,58,616.060,982.985,5,-38.361
2.000,59,337.088,155.473,9,-41.650
2.000,60,635.413,264.731,7,-42.237
2.000,61,555.467,629.115,6,-43.826
2.000,62,919.411,773.598,9,-43.301
2.000,63,363.712,317.243,5,-42.907
2.000,64,309.130,724.740,6,-43.427
2.000,65,485.305,293.100,10,-41.770
2.000,66,603.876,294.665,9,-42.467
2.000,67,178.719,444.557,7,-39.956
2.000,68,814.734,252.863,3,-40.473
2.000,69,154.058,503.448,7,-39.729
2.000,70,985.612,269.054,2,-45.073
2.000,71,944.729,633.132,6,-37.699
2.000,72,239.061,984.632,2,-40.940
2.000,73,391.756,48.981,9,-47.362
2.000,74,202.829,499.497,7,-39.247
2.000,75,608.645,371.857,7,-45.001
2.000,76,541.539,53.424,11,-41.662
2.000,77,560.701,730.378,7,-42.547
2.000,78,690.037,9.429,5,-46.475
2.000,79,659.663,723.470,5,-42.936
2.000,80,213.367,79.217,6,-43.233
2.000,81,748.174,737.189,4,-47.719
2.000,82,145.484,781.193,5,-42.706
2.000,83,271.532,106.300,8,-39.437
2.000,84,740.191,468.337,3,-39.741
2.000,85,246.433,810.468,7,-39.624
2.000,86,439.625,818.273,6,-44.345
2.000,87,434.742,731.777,6,-45.128
2.000,88,795.593,822.527,7,-44.506
2.000,89,746.810,966.248,8,-41.148
2.000,90,226.062,718.259,7,-41.183
2.000,91,664.942,229.980,7,-43.433
2.000,92,667.767,468.611,2,-44.073
2.000,93,496.528,426.281,7,-45.717
2.000,94,298.472,538.208,3,-45.149
2.000,95,315.135,431.044,7,-48.531
2.000,96,539.949,174.033,13,-45.479
2.000,97,950.697,642.523,6,-38.337
2.000,98,107.484,38.410,1,-41.792
2.000,99,358.362,164.620,8,-42.773
3.000,0,265.044,743.504,7,-36.955
3.000,1,447.841,453.285,7,-46.363
3.000,2,983.139,836.847,4,-45.293
3.000,3,213.096,935.409,3,-42.849
3.000,4,52.660,995.125,0,-1000.000
3.000,5,159.094,456.023,6,-35.946
3.000,6,484.692,47.446,8,-43.730
