time,nodeId,x,y,neighbor_count,avg_neighbor_rssi_dbm
1.000,0,354.297,218.468,10,-42.050
1.000,1,91.227,612.290,9,-40.114
1.000,2,331.055,226.094,11,-39.587
1.000,3,946.810,285.276,4,-45.843
1.000,4,51.253,997.860,3,-39.444
1.000,5,164.917,617.067,10,-40.887
1.000,6,615.960,302.136,6,-46.484
1.000,7,744.211,52.865,5,-43.875
1.000,8,384.662,314.160,11,-42.286
1.000,9,601.842,599.198,7,-45.190
1.000,10,391.103,406.114,9,-42.625
1.000,11,367.828,801.952,4,-43.882
1.000,12,581.715,721.160,7,-41.438
1.000,13,123.578,887.958,4,-43.452
1.000,14,171.305,32.835,3,-47.940
1.000,15,615.777,845.978,4,-38.673
1.000,16,294.481,237.234,12,-42.036
1.000,17,750.191,161.354,6,-42.818
1.000,18,143.804,883.001,4,-42.003
1.000,19,987.310,198.012,2,-46.214
1.000,20,273.467,593.823,13,-47.412
1.000,21,377.205,736.588,5,-44.422
1.000,22,191.656,664.392,11,-45.999
1.000,23,77.241,133.062,4,-41.559
1.000,24,138.588,584.833,11,-36.696
1.000,25,294.610,677.946,9,-48.491
1.000,26,362.638,389.268,9,-39.361
1.000,27,101.453,712.487,8,-44.561
1.000,28,62.748,481.922,8,-46.294
1.000,29,844.953,979.550,3,-43.820
1.000,30,986.774,634.186,1,-45.329
1.000,31,517.027,125.171,3,-39.435
1.000,32,65.975,602.647,8,-41.775
1.000,33,910.049,480.353,3,-40.277
1.000,34,320.859,459.974,11,-42.330
1.000,35,792.127,849.880,4,-47.750
1.000,36,436.951,258.967,8,-45.236
1.000,37,783.763,197.059,6,-42.251
1.000,38,229.726,575.670,13,-43.993
1.000,39,381.904,354.971,13,-45.919
1.000,40,795.439,695.643,2,-42.501
1.000,41,639.328,403.506,5,-44.663
1.000,42,288.741,72.744,4,-41.544
1.000,43,340.734,129.562,8,-42.394
1.000,44,578.065,391.584,5,-38.405
1.000,45,780.722,219.008,5,-38.759
1.000,46,754.417,33.885,4,-41.481
1.000,47,201.042,468.910,12,-46.768
1.000,48,561.917,814.639,6,-43.987
1.000,49,16.682,277.512,4,-46.246
1.000,50,845.806,330.682,4,-44.817
1.000,51,388.370,565.199,9,-45.754
1.000,52,648.269,812.800,6,-44.582
1.000,53,296.449,930.665,2,-49.611
1.000,54,557.111,224.021,6,-43.051
1.000,55,655.751,570.165,3,-40.110
1.000,56,902.366,421.506,4,-46.723
1.000,57,980.670,820.529,2,-35.890
1.000,58,205.153,179.964,9,-44.571
1.000,59,525.482,485.869,6,-45.908
1.000,60,907.471,175.357,4,-43.224
1.000,61,622.672,362.523,5,-40.285
1.000,62,298.716,433.787,9,-39.559
1.000,63,398.731,458.253,12,-44.368
1.000,64,966.133,469.888,2,-34.627
1.000,65,867.906,608.258,3,-44.366
1.000,66,698.354,600.344,4,-47.430
1.000,67,383.936,201.749,8,-42.271
1.000,68,964.808,851.524,2,-31.829
1.000,69,138.644,581.191,11,-35.633
1.000,70,684.561,165.139,8,-44.303
1.000,71,510.687,689.773,7,-43.849
1.000,72,337.002,490.554,12,-43.552
1.000,73,180.210,807.054,5,-43.988
1.000,74,165.523,327.752,6,-37.551
1.000,75,810.629,978.326,2,-37.386
1.000,76,594.651,681.798,7,-43.267
1.000,77,513.231,398.167,9,-47.699
1.000,78,1.506,425.660,3,-44.728
1.000,79,575.917,229.345,7,-45.341
1.000,80,509.512,106.559,3,-38.467
1.000,81,369.684,623.746,8,-45.630
1.000,82,162.518,306.821,8,-42.454
1.000,83,128.199,600.501,10,-37.132
1.000,84,248.801,222.013,11,-43.076
1.000,85,41.975,209.870,3,-36.671
1.000,86,482.783,526.609,7,-47.476
1.000,87,519.685,817.080,5,-41.452
1.000,88,275.959,282.881,13,-46.197
1.000,89,110.624,417.139,6,-43.070
1.000,90,271.874,473.209,10,-43.402
1.000,91,672.650,84.901,4,-42.628
1.000,92,918.215,866.966,4,-43.458
1.000,93,21.874,992.651,2,-38.784
1.000,94,273.545,854.654,4,-48.439
1.000,95,168.414,333.197,6,-38.950
1.000,96,435.609,638.653,6,-43.633
1.000,97,33.618,184.729,3,-33.311
1.000,98,238.181,139.553,9,-44.728
1.000,99,518.066,976.635,0,-1000.000
2.000,0,354.297,218.468,10,-41.292
2.000,1,91.227,612.290,9,-40.104
2.000,2,331.055,226.094,11,-40.389
2.000,3,946.810,285.276,4,-48.862
2.000,4,51.253,997.860,3,-41.301
2.000,5,164.917,617.067,10,-41.090
2.000,6,615.960,302.136,6,-43.833
2.000,7,744.211,52.865,5,-39.415
2.000,8,384.662,314.160,11,-44.228
2.000,9,601.842,599.198,7,-44.275
2.000,10,391.103,406.114,9,-38.298
2.000,11,367.828,801.952,4,-46.707
2.000,12,581.715,721.160,7,-45.391
2.000,13,123.578,887.958,4,-42.154
2.000,14,171.305,32.835,3,-45.875
2.000,15,615.777,845.978,4,-37.723
2.000,16,294.481,237.234,12,-41.955
2.000,17,750.191,161.354,6,-41.794
2.000,18,143.804,883.001,4,-39.379
2.000,19,987.310,198.012,2,-42.477
2.000,20,273.467,593.823,13,-44.533
2.000,21,377.205,736.588,5,-45.729
2.000,22,191.656,664.392,11,-46.559
2.000,23,77.241,133.062,4,-44.898
2.000,24,138.588,584.833,11,-37.329
2.000,25,294.610,677.946,9,-44.949
2.000,26,362.638,389.268,9,-39.705
2.000,27,101.453,712.487,8,-47.726
2.000,28,62.748,481.922,8,-47.321
2.000,29,844.953,979.550,3,-44.604
2.000,30,986.774,634.186,1,-42.398
2.000,31,517.027,125.171,3,-39.522
2.000,32,65.975,602.647,8,-39.718
2.000,33,910.049,480.353,3,-40.556
2.000,34,320.859,459.974,11,-40.983
2.000,35,792.127,849.880,4,-50.421
2.000,36,436.951,258.967,8,-45.871
2.000,37,783.763,197.059,6,-41.449
2.000,38,229.726,575.670,13,-45.397
2.000,39,381.904,354.971,13,-42.309
2.000,40,795.439,695.643,2,-47.363
2.000,41,639.328,403.506,5,-42.318
2.000,42,288.741,72.744,4,-45.252
2.000,43,340.734,129.562,8,-43.620
2.000,44,578.065,391.584,5,-40.079
2.000,45,780.722,219.008,5,-42.327
2.000,46,754.417,33.885,4,-42.681
2.000,47,201.042,468.910,12,-46.958
2.000,48,561.917,814.639,6,-42.352
2.000,49,16.682,277.512,4,-48.473
2.000,50,845.806,330.682,4,-44.408
2.000,51,388.370,565.199,9,-44.638
2.000,52,648.269,812.800,6,-44.668
2.000,53,296.449,930.665,2,-47.683
2.000,54,557.111,224.021,6,-39.798
2.000,55,655.751,570.165,3,-39.910
2.000,56,902.366,421.506,4,-42.657
2.000,57,980.670,820.529,2,-34.245
2.000,58,205.153,179.964,9,-44.393
