time,nodeId,x,y,neighbor_count,avg_neighbor_rssi_dbm
1.000,0,193.745,304.645,9,-38.575
1.000,1,62.702,37.541,2,-41.574
1.000,2,171.543,319.457,8,-40.214
1.000,3,321.053,28.943,4,-45.640
1.000,4,171.842,95.576,6,-45.970
1.000,5,362.537,494.069,2,-42.287
1.000,6,128.209,265.487,6,-39.290
1.000,7,153.493,352.705,9,-45.184
1.000,8,46.891,80.149,2,-38.312
1.000,9,487.931,198.013,4,-39.694
1.000,10,175.835,283.415,9,-40.488
1.000,11,44.661,360.714,4,-46.811
1.000,12,206.029,417.359,7,-43.437
1.000,13,200.643,488.705,2,-46.754
1.000,14,347.338,424.347,4,-47.387
1.000,15,6.182,437.695,1,-43.309
1.000,16,149.480,206.467,8,-42.765
1.000,17,465.715,459.253,3,-45.666
1.000,18,394.614,127.571,10,-45.971
1.000,19,311.204,237.215,8,-45.527
1.000,20,479.675,245.972,6,-44.273
1.000,21,436.583,32.633,4,-43.875
1.000,22,336.621,202.011,9,-45.286
1.000,23,248.933,171.950,10,-45.478
1.000,24,472.385,169.163,6,-43.342
1.000,25,275.928,151.181,10,-44.091
1.000,26,376.746,219.654,9,-44.209
1.000,27,288.255,294.936,11,-45.163
1.000,28,302.396,59.909,7,-41.933
1.000,29,496.965,354.612,2,-48.845
2.000,0,190.727,296.289,10,-42.019
2.000,1,71.904,39.771,2,-34.930
2.000,2,168.061,308.412,9,-37.884
2.000,3,326.599,37.715,4,-41.722
2.000,4,179.342,107.697,6,-45.821
2.000,5,363.438,475.278,3,-45.700
2.000,6,132.215,271.303,8,-41.798
2.000,7,152.035,345.520,7,-40.029
2.000,8,64.390,78.334,2,-39.006
2.000,9,483.687,200.974,5,-42.548
2.000,10,173.680,297.631,9,-37.767
2.000,11,57.007,357.714,6,-44.625
2.000,12,200.899,400.968,7,-44.192
2.000,13,215.584,488.706,3,-41.843
2.000,14,338.994,425.315,5,-44.928
2.000,15,19.713,431.092,1,-46.445
2.000,16,159.503,202.636,8,-43.123
2.000,17,453.368,457.092,3,-45.628
2.000,18,382.414,134.362,10,-43.427
2.000,19,325.522,233.449,7,-38.878
2.000,20,480.405,238.076,5,-42.268
2.000,21,429.402,41.431,4,-43.029
2.000,22,329.341,204.317,8,-42.995
2.000,23,239.293,189.442,12,-45.630
2.000,24,465.802,165.221,6,-40.751
2.000,25,283.977,162.999,10,-43.990
2.000,26,383.992,225.041,9,-41.255
2.000,27,304.877,284.796,9,-45.514
2.000,28,313.802,60.424,7,-42.707
2.000,29,485.252,348.863,3,-46.034
3.000,0,187.710,287.932,9,-39.286
3.000,1,81.106,42.002,2,-38.799
3.000,2,164.578,297.367,8,-35.223
3.000,3,332.146,46.487,4,-37.331
3.000,4,186.843,119.819,5,-43.349
3.000,5,364.339,456.487,3,-36.621
3.000,6,136.221,277.120,8,-40.144
3.000,7,150.577,338.335,8,-37.731
3.000,8,81.890,76.520,2,-38.228
3.000,9,479.443,203.934,6,-38.783
3.000,10,171.524,311.846,8,-33.716
3.000,11,69.354,354.714,7,-46.907
3.000,12,195.770,384.577,8,-46.961
3.000,13,230.525,488.707,3,-45.578
3.000,14,330.651,426.283,4,-42.328
3.000,15,33.245,424.489,2,-46.207
3.000,16,169.526,198.805,8,-42.370
3.000,17,441.022,454.931,3,-44.468
3.000,18,370.215,141.152,11,-45.633
3.000,19,339.840,229.683,9,-41.136
3.000,20,481.135,230.179,6,-42.967
3.000,21,422.221,50.229,4,-46.523
3.000,22,322.060,206.623,8,-41.437
3.000,23,229.653,206.935,10,-42.772
3.000,24,459.219,161.278,7,-40.742
3.000,25,292.026,174.817,10,-44.645
3.000,26,391.239,230.428,9,-41.623
3.000,27,321.498,274.656,7,-43.600
3.000,28,325.208,60.938,5,-42.591
3.000,29,473.539,343.113,4,-46.325
4.000,0,184.692,279.576,11,-40.231
4.000,1,90.307,44.232,2,-35.388
4.000,2,161.095,286.322,8,-33.420
4.000,3,337.693,55.259,4,-34.503
4.000,4,194.344,131.941,7,-45.050
4.000,5,365.240,437.696,4,-44.943
4.000,6,140.228,282.936,8,-40.966
4.000,7,149.119,331.149,9,-37.898
4.000,8,99.390,74.705,3,-41.572
4.000,9,475.199,206.894,7,-39.784
4.000,10,169.369,326.062,8,-36.581
4.000,11,81.700,351.714,7,-43.228
4.000,12,190.640,368.186,9,-43.371
4.000,13,245.466,488.707,3,-46.222
4.000,14,322.308,427.251,4,-41.416
4.000,15,46.777,417.887,2,-44.817
4.000,16,179.549,194.974,10,-42.297
4.000,17,428.675,452.770,3,-44.271
4.000,18,358.016,147.943,11,-42.194
4.000,19,354.158,225.917,9,-40.377
4.000,20,481.865,222.283,7,-41.492
4.000,21,415.040,59.027,4,-44.505
4.000,22,314.779,208.929,11,-41.105
4.000,23,220.012,224.427,12,-42.306
4.000,24,452.636,157.336,7,-43.198
4.000,25,300.075,186.635,11,-43.846
4.000,26,398.485,235.816,9,-42.839
4.000,27,338.120,264.516,9,-43.212
4.000,28,336.614,61.453,5,-40.214
4.000,29,461.826,337.363,6,-44.023
5.000,0,181.674,271.220,11,-40.453
5.000,1,99.509,46.463,2,-39.466
5.000,2,157.612,275.277,9,-36.852
5.000,3,343.239,64.030,5,-37.957
5.000,4,201.844,144.062,9,-44.313
5.000,5,366.141,418.905,4,-40.419
5.000,6,141.496,284.778,8,-38.031
5.000,7,147.661,323.964,9,-38.635
5.000,8,116.889,72.890,3,-39.592
5.000,9,470.955,209.854,7,-43.019
5.000,10,167.214,340.277,8,-37.687
5.000,11,94.046,348.715,7,-43.842
5.000,12,185.510,351.796,9,-41.512
5.000,13,260.407,488.708,2,-44.521
5.000,14,313.965,428.219,4,-37.768
5.000,15,60.309,411.284,4,-43.127
5.000,16,189.572,191.143,9,-41.039
5.000,17,416.328,450.609,3,-40.108
5.000,18,345.816,154.734,12,-41.741
