time,nodeId,x,y,neighbor_count,avg_neighbor_rssi_dbm
1.000,0,340.275,390.244,10,-40.159
1.000,1,434.387,409.049,6,-43.604
1.000,2,226.026,455.720,6,-42.999
1.000,3,474.077,136.536,1,-45.790
1.000,4,27.725,485.729,2,-34.301
1.000,5,76.178,91.355,8,-34.432
1.000,6,358.152,433.879,9,-40.905
1.000,7,274.931,267.116,7,-43.150
1.000,8,378.727,466.647,7,-40.809
1.000,9,314.573,27.827,2,-38.414
1.000,10,105.705,140.081,7,-32.886
1.000,11,284.243,145.454,5,-46.452
1.000,12,58.861,326.088,4,-45.552
1.000,13,93.877,112.629,8,-34.238
1.000,14,13.107,453.445,4,-39.916
1.000,15,86.795,95.024,8,-38.860
1.000,16,277.590,428.840,7,-43.121
1.000,17,207.975,149.939,9,-42.746
1.000,18,342.437,395.961,10,-39.724
1.000,19,129.998,375.840,6,-45.373
1.000,20,489.123,408.186,6,-46.439
1.000,21,8.586,15.773,4,-46.555
1.000,22,208.524,268.187,7,-48.853
1.000,23,35.702,154.166,7,-42.528
1.000,24,127.740,161.212,8,-38.928
1.000,25,377.480,47.933,3,-46.835
1.000,26,374.333,359.954,9,-42.340
1.000,27,64.719,460.042,4,-36.699
1.000,28,263.372,351.567,9,-43.472
1.000,29,89.042,201.789,9,-45.209
2.000,0,332.873,381.352,10,-38.307
2.000,1,434.865,400.217,7,-45.296
2.000,2,225.406,441.750,8,-44.859
2.000,3,458.940,147.965,1,-45.845
2.000,4,30.809,467.495,3,-35.617
2.000,5,83.015,90.070,8,-39.499
2.000,6,345.375,427.782,9,-37.560
2.000,7,284.177,278.998,7,-43.723
2.000,8,370.994,464.621,8,-43.722
2.000,9,321.535,34.818,2,-45.808
2.000,10,113.268,158.168,8,-38.250
2.000,11,277.087,159.286,6,-45.969
2.000,12,60.035,320.461,6,-46.453
2.000,13,92.238,120.697,8,-35.717
2.000,14,24.211,448.214,4,-34.914
2.000,15,103.420,85.595,8,-41.075
2.000,16,291.585,437.999,8,-40.959
2.000,17,212.254,158.722,9,-45.906
2.000,18,326.991,385.041,9,-36.528
2.000,19,140.701,361.960,6,-46.091
2.000,20,480.880,399.692,5,-46.981
2.000,21,21.777,18.360,4,-45.934
2.000,22,191.697,263.739,9,-44.873
2.000,23,50.997,146.552,7,-41.966
2.000,24,138.884,173.007,9,-40.394
2.000,25,359.196,48.173,3,-40.179
2.000,26,360.783,361.731,9,-40.811
2.000,27,83.269,457.420,5,-42.296
2.000,28,255.892,356.274,9,-43.025
2.000,29,105.110,202.307,9,-39.528
3.000,0,325.470,372.460,10,-38.304
3.000,1,435.344,391.385,7,-44.330
3.000,2,224.786,427.781,9,-46.384
3.000,3,443.804,159.395,0,-1000.000
3.000,4,33.892,449.261,3,-36.337
3.000,5,89.852,88.785,8,-38.500
3.000,6,332.599,421.686,10,-42.484
3.000,7,293.422,290.881,8,-46.139
3.000,8,363.262,462.596,8,-43.153
3.000,9,328.497,41.809,2,-30.061
3.000,10,120.832,176.256,9,-37.440
3.000,11,269.931,173.118,7,-47.737
3.000,12,61.209,314.835,6,-46.884
3.000,13,90.599,128.764,8,-35.936
3.000,14,35.316,442.984,4,-38.749
3.000,15,120.046,76.167,8,-42.773
3.000,16,305.580,447.159,8,-41.868
3.000,17,216.532,167.504,9,-43.729
3.000,18,311.545,374.121,9,-37.132
3.000,19,151.404,348.081,7,-45.574
3.000,20,472.637,391.198,5,-45.647
3.000,21,34.969,20.947,4,-44.242
3.000,22,174.869,259.290,9,-44.347
3.000,23,66.292,138.938,7,-41.995
3.000,24,150.029,184.802,9,-40.329
3.000,25,340.912,48.412,2,-36.883
3.000,26,347.233,363.508,10,-41.184
3.000,27,101.818,454.797,5,-41.634
3.000,28,248.413,360.981,9,-43.325
3.000,29,121.177,202.825,10,-41.924
4.000,0,318.068,363.568,10,-38.504
4.000,1,435.822,382.553,7,-40.392
4.000,2,224.167,413.811,10,-44.733
4.000,3,428.667,170.825,0,-1000.000
4.000,4,36.976,431.028,3,-36.363
4.000,5,96.689,87.500,7,-41.365
4.000,6,319.822,415.590,10,-40.226
4.000,7,302.668,302.763,8,-42.535
4.000,8,355.530,460.571,9,-42.073
4.000,9,335.459,48.801,1,-16.246
4.000,10,128.395,194.343,11,-41.367
4.000,11,262.775,186.950,6,-44.165
4.000,12,62.383,309.209,7,-49.790
4.000,13,88.961,136.831,9,-38.835
4.000,14,46.421,437.753,3,-36.656
4.000,15,136.671,66.739,8,-43.197
4.000,16,319.575,456.318,8,-42.923
4.000,17,220.811,176.287,8,-43.916
4.000,18,296.098,363.201,10,-39.521
4.000,19,162.108,334.202,10,-44.904
4.000,20,464.393,382.705,5,-44.356
4.000,21,48.161,23.535,4,-45.561
4.000,22,158.042,254.842,10,-43.996
4.000,23,81.587,131.324,9,-38.310
4.000,24,161.173,196.596,11,-42.626
4.000,25,322.629,48.651,1,-22.798
4.000,26,333.683,365.285,10,-40.059
4.000,27,120.368,452.175,5,-44.207
4.000,28,240.934,365.688,11,-43.794
4.000,29,137.245,203.343,11,-38.630
5.000,0,310.665,354.675,11,-38.693
5.000,1,436.300,373.721,7,-44.604
5.000,2,223.547,399.841,10,-44.529
5.000,3,413.531,182.254,1,-48.999
5.000,4,40.060,412.794,3,-37.927
5.000,5,103.526,86.216,7,-40.779
5.000,6,307.046,409.493,9,-39.447
5.000,7,311.913,314.646,10,-43.055
5.000,8,347.798,458.546,10,-43.619
