time,nodeId,x,y,neighbor_count,avg_neighbor_rssi_dbm
1.000,0,369.056,113.911,7,-42.252
1.000,1,188.413,303.267,7,-40.639
1.000,2,70.654,87.124,8,-36.342
1.000,3,133.529,361.467,7,-43.352
1.000,4,490.591,134.006,6,-40.182
1.000,5,277.324,453.066,4,-40.215
1.000,6,238.830,423.512,7,-45.457
1.000,7,495.955,181.136,7,-43.531
1.000,8,453.556,75.686,7,-43.866
1.000,9,68.372,475.134,2,-46.350
1.000,10,204.513,61.450,7,-47.590
1.000,11,160.205,467.506,6,-43.755
1.000,12,302.982,484.365,3,-39.931
1.000,13,108.371,208.884,9,-42.702
1.000,14,231.849,205.943,8,-46.910
1.000,15,479.990,483.775,0,-1000.000
1.000,16,190.454,344.801,7,-41.856
1.000,17,93.130,103.502,8,-33.863
1.000,18,365.396,180.282,8,-45.140
1.000,19,92.071,99.383,8,-33.361
1.000,20,491.547,45.696,5,-43.572
1.000,21,327.115,134.691,6,-43.056
1.000,22,9.915,332.689,1,-52.098
1.000,23,450.705,290.757,3,-47.961
1.000,24,105.480,22.033,6,-44.145
1.000,25,55.265,84.668,7,-36.971
1.000,26,147.287,183.219,10,-45.871
1.000,27,66.068,165.162,7,-42.934
1.000,28,202.090,315.712,7,-42.534
1.000,29,435.396,169.553,8,-40.953
2.000,0,366.831,123.952,7,-45.027
2.000,1,188.933,297.210,7,-39.504
2.000,2,70.623,93.659,8,-37.003
2.000,3,140.014,345.839,8,-43.917
2.000,4,484.324,139.136,6,-41.572
2.000,5,280.814,435.454,5,-39.532
2.000,6,233.119,410.003,7,-43.000
2.000,7,490.907,183.355,7,-41.144
2.000,8,449.441,89.301,7,-42.433
2.000,9,83.254,474.362,2,-51.360
2.000,10,203.456,69.648,7,-49.713
2.000,11,152.572,458.872,6,-42.467
2.000,12,294.184,478.811,3,-42.151
2.000,13,116.547,210.378,11,-42.361
2.000,14,231.086,223.561,7,-45.068
2.000,15,470.918,483.994,0,-1000.000
2.000,16,204.839,332.616,7,-38.042
2.000,17,97.776,111.155,8,-36.806
2.000,18,360.616,193.031,8,-43.806
2.000,19,97.572,105.710,8,-32.494
2.000,20,489.555,60.582,5,-42.636
