time,nodeId,x,y,neighbor_count,avg_neighbor_rssi_dbm
1.000,0,97.666,414.084,4,-34.784
1.000,1,13.921,106.719,3,-40.950
1.000,2,85.580,334.307,4,-44.056
1.000,3,264.490,370.770,9,-48.018
1.000,4,201.500,412.442,5,-41.742
1.000,5,307.193,255.542,11,-43.462
1.000,6,474.012,196.137,5,-47.556
1.000,7,428.155,339.880,7,-39.095
1.000,8,263.683,41.909,6,-40.719
1.000,9,361.219,280.848,10,-40.957
1.000,10,260.706,123.575,8,-41.197
1.000,11,253.243,187.515,7,-41.311
1.000,12,106.988,64.685,3,-51.728
1.000,13,340.948,495.963,2,-48.990
1.000,14,463.492,29.452,3,-37.415
1.000,15,123.545,401.742,5,-36.324
1.000,16,186.214,204.932,4,-44.352
1.000,17,396.333,374.537,9,-43.022
1.000,18,330.746,332.568,8,-40.546
1.000,19,449.464,45.135,3,-34.851
1.000,20,45.081,182.173,4,-41.155
1.000,21,359.641,243.969,10,-41.028
1.000,22,183.729,479.065,4,-43.158
1.000,23,299.883,104.997,6,-43.626
1.000,24,0.149,231.632,3,-42.856
1.000,25,400.635,309.104,9,-38.481
1.000,26,234.063,14.467,5,-46.255
1.000,27,395.516,106.388,8,-44.517
1.000,28,351.950,35.561,7,-46.366
1.000,29,430.265,311.770,8,-42.844
2.000,0,107.241,405.013,4,-39.682
2.000,1,21.439,106.810,3,-41.753
2.000,2,75.895,318.180,5,-47.004
2.000,3,272.899,356.632,9,-44.775
2.000,4,196.538,403.685,5,-39.537
2.000,5,315.788,242.642,12,-45.668
2.000,6,455.476,194.985,8,-48.589
2.000,7,421.057,332.174,8,-40.029
2.000,8,262.116,56.062,6,-38.457
2.000,9,350.727,294.356,10,-39.015
2.000,10,259.560,133.641,8,-42.205
2.000,11,258.775,188.266,8,-42.618
2.000,12,111.829,66.526,3,-48.806
2.000,13,342.392,481.591,2,-48.871
2.000,14,456.474,43.878,3,-38.123
2.000,15,136.222,388.973,5,-39.369
2.000,16,194.129,200.445,5,-43.064
2.000,17,399.839,393.114,8,-45.272
2.000,18,331.935,327.623,8,-39.494
2.000,19,443.944,54.865,4,-39.657
2.000,20,53.800,184.251,5,-46.446
2.000,21,372.984,255.301,10,-41.701
2.000,22,173.422,480.247,3,-44.757
2.000,23,303.106,110.846,8,-45.911
2.000,24,6.901,233.614,3,-45.865
2.000,25,388.824,294.923,9,-39.962
2.000,26,231.414,30.247,5,-42.900
2.000,27,377.216,99.536,8,-46.352
2.000,28,347.006,43.126,7,-44.305
2.000,29,433.138,295.044,8,-39.451
3.000,0,116.817,395.942,4,-37.380
3.000,1,28.956,106.902,3,-44.129
3.000,2,66.210,302.052,4,-45.123
3.000,3,281.308,342.494,10,-43.428
3.000,4,191.576,394.929,4,-39.797
3.000,5,324.383,229.742,13,-44.068
3.000,6,436.940,193.833,9,-47.858
3.000,7,413.959,324.468,9,-44.001
3.000,8,260.549,70.216,8,-43.208
3.000,9,340.234,307.864,10,-40.251
3.000,10,258.413,143.707,8,-38.306
3.000,11,264.306,189.017,10,-43.258
3.000,12,116.671,68.366,4,-46.996
3.000,13,343.835,467.218,3,-46.460
3.000,14,449.456,58.305,4,-37.857
3.000,15,148.899,376.204,5,-39.458
3.000,16,202.044,195.957,6,-45.528
3.000,17,403.344,411.692,8,-46.080
3.000,18,333.123,322.678,9,-40.299
3.000,19,438.424,64.594,5,-37.436
3.000,20,62.519,186.328,5,-44.770
3.000,21,386.328,266.633,10,-40.448
3.000,22,163.115,481.429,3,-45.899
3.000,23,306.330,116.695,9,-44.013
3.000,24,13.653,235.596,3,-42.661
3.000,25,377.013,280.742,10,-40.986
3.000,26,228.764,46.027,7,-44.414
3.000,27,358.916,92.685,10,-43.411
3.000,28,342.061,50.691,7,-41.751
3.000,29,436.011,278.317,8,-41.209
4.000,0,126.393,386.871,4,-40.543
4.000,1,36.474,106.993,3,-43.235
4.000,2,58.277,288.841,4,-43.827
4.000,3,289.717,328.356,10,-44.742
4.000,4,186.614,386.172,4,-38.352
4.000,5,332.977,216.841,13,-46.017
4.000,6,418.404,192.682,10,-45.693
4.000,7,406.862,316.762,10,-42.304
4.000,8,258.982,84.369,8,-42.206
4.000,9,329.741,321.372,10,-40.559
4.000,10,257.267,153.773,8,-42.031
4.000,11,269.837,189.768,13,-44.254
4.000,12,121.512,70.207,4,-47.207
4.000,13,345.278,452.845,5,-49.117
4.000,14,442.438,72.732,5,-42.086
4.000,15,161.576,363.435,5,-40.189
4.000,16,209.959,191.470,7,-46.475
4.000,17,406.850,430.269,4,-45.632
4.000,18,334.312,317.733,10,-40.451
4.000,19,432.904,74.323,5,-35.486
4.000,20,71.238,188.406,5,-47.389
4.000,21,399.672,277.965,8,-38.477
4.000,22,152.808,482.612,3,-45.812
4.000,23,309.554,122.545,11,-42.268
4.000,24,20.405,237.578,3,-46.025
4.000,25,365.201,266.561,9,-38.557
4.000,26,226.115,61.807,8,-43.108
4.000,27,340.616,85.833,10,-42.889
4.000,28,337.117,58.257,8,-43.449
4.000,29,438.883,261.591,7,-39.909
5.000,0,135.969,377.800,4,-37.834
5.000,1,43.991,107.085,3,-46.051
5.000,2,59.196,289.608,4,-42.272
5.000,3,298.126,314.218,10,-41.596
5.000,4,181.652,377.415,5,-40.589
5.000,5,341.572,203.941,17,-44.682
5.000,6,399.868,191.530,13,-45.526
5.000,7,399.764,309.056,10,-40.038
5.000,8,257.415,98.523,9,-44.271
5.000,9,319.249,334.880,10,-41.148
5.000,10,256.121,163.838,10,-41.947
5.000,11,275.369,190.519,12,-43.825
5.000,12,126.354,72.047,5,-47.008
5.000,13,346.722,438.472,5,-44.650
5.000,14,435.420,87.158,6,-38.183
5.000,15,174.253,350.666,6,-44.617
5.000,16,217.874,186.983,8,-44.908
5.000,17,410.356,448.846,3,-45.982
5.000,18,335.500,312.789,10,-41.028
5.000,19,427.384,84.053,6,-41.933
5.000,20,79.957,190.483,5,-47.534
5.000,21,413.015,289.297,8,-41.028
5.000,22,142.501,483.794,3,-50.016
5.000,23,312.777,128.394,12,-42.602
5.000,24,27.157,239.560,3,-40.273
5.000,25,353.390,252.380,11,-41.299
5.000,26,223.465,77.588,8,-42.623
5.000,27,322.316,78.982,10,-41.658
5.000,28,332.172,65.822,10,-42.135
5.000,29,441.756,244.865,6,-42.121
6.000,0,145.545,368.729,4,-37.791
6.000,1,51.509,107.177,3,-47.517
6.000,2,64.278,293.848,5,-46.075
6.000,3,306.535,300.080,13,-43.867
6.000,4,176.689,368.659,6,-43.756
6.000,5,350.166,191.041,16,-43.580
6.000,6,381.332,190.378,15,-42.756
6.000,7,392.667,301.350,9,-40.712
6.000,8,255.848,112.677,10,-41.150
6.000,9,308.756,348.388,8,-39.392
6.000,10,254.975,173.904,11,-40.615
6.000,11,280.900,191.270,12,-40.622
6.000,12,131.195,73.888,5,-43.559
6.000,13,348.165,424.099,6,-43.742
6.000,14,428.402,101.585,7,-41.082
6.000,15,186.930,337.897,5,-43.497
6.000,16,225.789,182.496,12,-43.779
6.000,17,413.862,467.423,1,-51.114
6.000,18,336.689,307.844,10,-40.508
6.000,19,421.864,93.782,7,-41.737
6.000,20,88.675,192.561,5,-46.323
6.000,21,426.359,300.629,9,-43.904
6.000,22,132.195,484.976,2,-47.987
6.000,23,316.001,134.243,12,-42.717
6.000,24,33.910,241.542,3,-41.093
6.000,25,341.579,238.199,12,-41.784
6.000,26,220.816,93.368,8,-43.008
6.000,27,304.015,72.130,11,-43.701
6.000,28,327.228,73.387,11,-42.210
6.000,29,444.629,228.139,8,-43.239
7.000,0,155.121,359.658,5,-38.478
