time,nodeId,x,y,neighbor_count,avg_neighbor_rssi_dbm
1.000,0,51.801,53.696,1,-39.599
1.000,1,452.146,966.873,5,-41.247
1.000,2,746.092,378.740,3,-36.500
1.000,3,490.512,181.092,6,-46.720
1.000,4,105.001,449.191,7,-45.639
1.000,5,65.125,679.117,4,-39.927
1.000,6,568.170,534.789,4,-42.639
1.000,7,126.264,633.682,7,-45.427
1.000,8,587.480,580.647,6,-43.373
1.000,9,714.388,138.094,7,-42.723
1.000,10,864.017,831.061,9,-43.026
1.000,11,288.896,316.473,4,-45.458
1.000,12,146.133,811.625,6,-40.256
1.000,13,405.853,542.784,4,-38.879
1.000,14,761.238,754.056,7,-47.508
1.000,15,709.989,226.885,2,-33.249
1.000,16,654.284,959.539,6,-39.392
1.000,17,370.702,77.950,6,-46.218
1.000,18,197.166,431.826,7,-40.521
1.000,19,32.032,334.049,4,-41.266
1.000,20,938.051,407.728,5,-37.737
1.000,21,92.785,304.845,6,-45.406
1.000,22,404.631,501.137,5,-39.730
1.000,23,539.696,722.367,6,-40.104
1.000,24,454.447,836.437,7,-46.618
1.000,25,109.434,864.979,7,-41.811
1.000,26,579.747,77.845,9,-47.244
1.000,27,118.676,966.333,3,-44.042
1.000,28,219.091,778.570,5,-42.193
1.000,29,478.319,899.956,6,-43.641
1.000,30,30.160,733.466,5,-42.933
1.000,31,190.769,331.418,8,-43.786
1.000,32,90.477,144.213,3,-45.334
1.000,33,901.955,612.026,7,-41.407
1.000,34,862.140,721.068,9,-45.320
1.000,35,420.334,128.540,7,-43.887
1.000,36,105.061,247.368,5,-43.089
1.000,37,500.662,57.558,9,-41.454
1.000,38,755.052,252.827,4,-44.744
1.000,39,463.299,993.871,5,-42.117
1.000,40,451.825,629.105,8,-50.200
1.000,41,680.056,861.282,7,-41.506
1.000,42,969.225,901.753,5,-42.934
1.000,43,542.945,690.515,4,-37.435
1.000,44,604.568,976.699,8,-44.783
1.000,45,780.707,641.740,5,-45.351
1.000,46,558.703,139.895,7,-42.099
1.000,47,948.930,683.283,7,-44.004
1.000,48,968.435,58.749,4,-41.574
1.000,49,683.043,54.161,5,-45.618
1.000,50,419.631,456.169,4,-43.013
1.000,51,524.631,541.160,7,-44.818
1.000,52,915.396,365.403,5,-35.828
1.000,53,826.735,53.778,7,-43.831
1.000,54,559.064,732.851,5,-41.704
1.000,55,536.583,463.014,7,-44.198
1.000,56,165.002,760.229,9,-42.556
1.000,57,720.573,406.947,3,-38.825
1.000,58,956.576,590.977,5,-34.389
1.000,59,882.044,762.310,8,-39.324
1.000,60,912.165,321.869,5,-39.840
1.000,61,255.960,396.583,5,-42.819
1.000,62,596.022,837.878,8,-43.377
1.000,63,904.157,156.419,5,-44.141
1.000,64,448.797,51.092,8,-41.131
1.000,65,908.581,525.259,6,-42.858
1.000,66,664.546,895.287,6,-38.795
1.000,67,487.990,4.042,6,-41.303
1.000,68,962.022,429.386,6,-39.290
1.000,69,588.100,359.473,3,-42.340
1.000,70,960.343,97.588,5,-40.951
1.000,71,891.717,801.639,10,-42.722
1.000,72,812.126,81.999,6,-42.139
1.000,73,904.516,351.731,5,-40.207
1.000,74,23.657,272.074,4,-44.724
1.000,75,972.064,610.202,5,-39.440
1.000,76,788.149,367.370,6,-44.615
1.000,77,711.044,955.466,5,-38.259
1.000,78,169.804,442.890,7,-42.047
1.000,79,591.391,128.588,6,-41.909
1.000,80,930.910,864.217,6,-40.246
1.000,81,189.124,574.875,5,-49.530
1.000,82,928.098,90.423,5,-37.991
1.000,83,807.605,737.933,7,-38.637
1.000,84,265.609,3.966,1,-38.101
1.000,85,251.101,694.362,4,-46.567
1.000,86,183.772,398.208,7,-41.283
1.000,87,372.795,786.856,1,-40.028
1.000,88,933.517,811.008,9,-41.636
1.000,89,432.625,926.374,5,-39.351
1.000,90,50.152,522.135,4,-45.158
1.000,91,871.161,547.189,6,-43.591
1.000,92,930.714,920.477,5,-41.177
1.000,93,470.987,28.511,7,-42.634
1.000,94,574.425,329.585,2,-39.107
1.000,95,122.890,863.681,7,-40.642
1.000,96,354.336,998.786,3,-44.249
1.000,97,65.788,767.015,7,-41.822
1.000,98,720.432,995.246,5,-42.870
1.000,99,165.186,998.795,3,-51.896
2.000,0,51.801,53.696,1,-42.165
2.000,1,452.146,966.873,5,-36.803
2.000,2,746.092,378.740,3,-36.936
2.000,3,490.512,181.092,6,-44.742
2.000,4,105.001,449.191,7,-46.232
2.000,5,65.125,679.117,4,-42.096
2.000,6,568.170,534.789,4,-40.838
2.000,7,126.264,633.682,7,-48.852
2.000,8,587.480,580.647,6,-46.316
2.000,9,714.388,138.094,7,-47.650
2.000,10,864.017,831.061,9,-40.219
2.000,11,288.896,316.473,4,-46.806
2.000,12,146.133,811.625,6,-43.136
2.000,13,405.853,542.784,4,-44.639
2.000,14,761.238,754.056,7,-48.331
2.000,15,709.989,226.885,2,-38.417
2.000,16,654.284,959.539,6,-40.208
2.000,17,370.702,77.950,6,-42.155
2.000,18,197.166,431.826,7,-40.879
2.000,19,32.032,334.049,4,-41.527
2.000,20,938.051,407.728,5,-37.023
2.000,21,92.785,304.845,6,-42.228
2.000,22,404.631,501.137,5,-41.946
2.000,23,539.696,722.367,6,-40.627
2.000,24,454.447,836.437,7,-42.759
2.000,25,109.434,864.979,7,-41.917
2.000,26,579.747,77.845,9,-43.825
2.000,27,118.676,966.333,3,-42.251
2.000,28,219.091,778.570,5,-42.120
2.000,29,478.319,899.956,6,-42.482
2.000,30,30.160,733.466,5,-43.278
2.000,31,190.769,331.418,8,-44.734
2.000,32,90.477,144.213,3,-46.261
2.000,33,901.955,612.026,7,-43.387
2.000,34,862.140,721.068,9,-42.807
2.000,35,420.334,128.540,7,-43.882
2.000,36,105.061,247.368,5,-41.549
2.000,37,500.662,57.558,9,-41.317
2.000,38,755.052,252.827,4,-42.561
2.000,39,463.299,993.871,5,-41.527
2.000,40,451.825,629.105,8,-47.630
2.000,41,680.056,861.282,7,-42.456
2.000,42,969.225,901.753,5,-38.477
2.000,43,542.945,690.515,4,-41.927
2.000,44,604.568,976.699,8,-41.081
2.000,45,780.707,641.740,5,-48.052
2.000,46,558.703,139.895,7,-42.021
2.000,47,948.930,683.283,7,-45.696
2.000,48,968.435,58.749,4,-39.377
2.000,49,683.043,54.161,5,-47.143
2.000,50,419.631,456.169,4,-39.123
2.000,51,524.631,541.160,7,-42.996
2.000,52,915.396,365.403,5,-34.748
2.000,53,826.735,53.778,7,-45.580
2.000,54,559.064,732.851,5,-42.912
2.000,55,536.583,463.014,7,-44.423
2.000,56,165.002,760.229,9,-42.756
2.000,57,720.573,406.947,3,-36.308
2.000,58,956.576,590.977,5,-38.593
2.000,59,882.044,762.310,8,-39.534
2.000,60,912.165,321.869,5,-40.018
2.000,61,255.960,396.583,5,-38.820
2.000,62,596.022,837.878,8,-44.451
2.000,63,904.157,156.419,5,-45.100
2.000,64,448.797,51.092,8,-38.948
2.000,65,908.581,525.259,6,-43.880
2.000,66,664.546,895.287,6,-43.563
2.000,67,487.990,4.042,6,-41.678
2.000,68,962.022,429.386,6,-43.001
2.000,69,588.100,359.473,3,-41.247
2.000,70,960.343,97.588,5,-37.845
2.000,71,891.717,801.639,10,-45.306
2.000,72,812.126,81.999,6,-45.666
2.000,73,904.516,351.731,5,-34.388
2.000,74,23.657,272.074,4,-41.080
2.000,75,972.064,610.202,5,-38.890
2.000,76,788.149,367.370,6,-43.829
2.000,77,711.044,955.466,5,-39.920
2.000,78,169.804,442.890,7,-40.933
2.000,79,591.391,128.588,6,-41.606
2.000,80,930.910,864.217,6,-39.980
2.000,81,189.124,574.875,5,-46.374
2.000,82,928.098,90.423,5,-41.306
2.000,83,807.605,737.933,7,-42.712
2.000,84,265.609,3.966,1,-42.118
2.000,85,251.101,694.362,4,-47.119
2.000,86,183.772,398.208,7,-40.550
2.000,87,372.795,786.856,1,-40.738
2.000,88,933.517,811.008,9,-41.204
2.000,89,432.625,926.374,5,-41.106
2.000,90,50.152,522.135,4,-46.191
2.000,91,871.161,547.189,6,-44.300
2.000,92,930.714,920.477,5,-41.813
2.000,93,470.987,28.511,7,-37.751
2.000,94,574.425,329.585,2,-37.249
2.000,95,122.890,863.681,7,-41.428
2.000,96,354.336,998.786,3,-45.417
2.000,97,65.788,767.015,7,-42.211
2.000,98,720.432,995.246,5,-42.224
2.000,99,165.186,998.795,3,-43.842
3.000,0,77.666,69.008,1,-38.839
3.000,1,452.519,966.390,6,-39.141
3.000,2,753.029,408.475,5,-41.198
3.000,3,446.972,194.005,6,-43.300
3.000,4,127.557,466.635,7,-45.196
3.000,5,95.631,702.770,7,-42.612
3.000,6,548.361,543.328,7,-41.428
3.000,7,152.034,587.116,6,-44.533
3.000,8,579.523,598.703,6,-42.015
3.000,9,707.469,139.654,6,-46.720
3.000,10,854.779,835.806,7,-44.093
3.000,11,298.864,315.021,3,-43.083
3.000,12,182.476,799.534,8,-39.112
3.000,13,402.884,520.179,5,-47.197
3.000,14,731.139,729.605,8,-46.898
3.000,15,761.933,217.338,4,-46.394
3.000,16,673.136,956.478,5,-37.133
3.000,17,370.144,79.712,7,-43.605
3.000,18,170.841,473.285,8,-43.649
3.000,19,64.046,321.552,3,-36.066
