run_id,time,node_id,x,y,neighbor_count,avg_rssi,tx_packets,rx_packets,lost_packets,delay_sum,d_res,T_hello,ND,LET,LS,RSSI,LA,LQ_mean,LL_d
12,11.0,0,270.859,299.704,19.0,-40.011,0,0,0,0.0,96.09651683796307,1.0,19.0,24.024129209490766,0.9095006780843499,-40.011,0.9048374180359595,0.6659440737287006,0.0
12,12.0,0,268.59,307.143,18.0,-40.707,0,0,0,0.0,89.90914754307445,1.0,18.0,44.95457377153723,0.9888404246871114,-40.707,0.9048374180359595,0.6575151683964491,0.0
12,13.0,0,266.321,314.581,18.0,-41.202,0,0,0,0.0,83.38858504730587,1.0,18.0,83.38858504730587,0.9997609549439423,-41.202,0.9048374180359595,0.6515204727937703,0.0
12,14.0,0,264.052,322.02,18.0,-39.626,0,0,0,0.0,76.62194398868284,1.0,18.0,76.62194398868284,0.999529725691719,-39.626,0.9048374180359595,0.6706066147530064,0.0
12,15.0,0,261.782,329.459,18.0,-40.602,0,0,0,0.0,69.67224511415746,1.0,18.0,69.67224511415746,0.9990577354756685,-40.602,0.9048374180359595,0.6587867704939872,0.0
12,16.0,0,259.513,336.897,18.0,-38.624,0,0,0,0.0,62.583835716728004,1.0,18.0,62.583835716728004,0.9980856623132853,-38.624,0.9048374180359595,0.6827413319123684,0.0
12,17.0,0,257.244,344.336,18.0,-39.42,0,0,0,0.0,55.38627778170863,1.0,18.0,55.38627778170863,0.9960680813973518,-39.42,0.9048374180359595,0.6731013769634141,0.0
12,18.0,0,254.974,351.775,17.0,-40.629,0,0,0,0.0,48.10352655268194,1.0,17.0,24.05176327634097,0.9097504192883378,-40.629,0.9048374180359595,0.6584597870974773,0.0
12,19.0,0,252.705,359.213,15.0,-40.579,0,0,0,0.0,40.753506262214515,1.0,15.0,13.584502087404838,0.7429411440276461,-40.579,0.9048374180359595,0.6590653119058287,0.0
12,20.0,0,250.436,366.652,13.0,-38.588,0,0,0,0.0,33.347185203270826,1.0,13.0,11.115728401090275,0.6709589750549461,-38.588,0.9048374180359595,0.6831773097743814,0.0
12,21.0,0,248.167,374.091,13.0,-38.227,0,0,0,0.0,25.895462734032165,1.0,13.0,25.895462734032165,0.9249459136039203,-38.227,0.9048374180359595,0.6875491988906786,0.0
12,22.0,0,245.897,381.53,12.0,-38.448,0,0,0,0.0,18.406020240286097,1.0,12.0,9.203010120143048,0.6016008998820399,-38.448,0.9048374180359595,0.6848727792377654,0.0
12,23.0,0,243.628,388.968,11.0,-38.684,0,0,0,0.0,10.885991330851198,1.0,11.0,5.442995665425599,0.4197519338046385,-38.684,0.9048374180359595,0.6820147021423467,0.0
12,24.0,0,241.359,396.407,12.0,-39.662,0,0,0,0.0,3.338224032299422,1.0,12.0,1.669112016149711,0.15372524416760736,-39.662,0.9048374180359595,0.6701706368909933,0.0
12,25.0,0,239.089,403.846,11.0,-40.059,0,0,0,0.0,0.0,1.0,11.0,0.0,0.0,-40.059,0.9048374180359595,0.6653627699126833,0.0
12,26.0,0,236.82,411.284,9.0,-41.11,0,0,0,0.0,0.0,1.0,9.0,0.0,0.0,-41.11,0.9048374180359595,0.6526346384411369,0.0
12,27.0,0,234.551,418.723,10.0,-41.276,0,0,0,0.0,0.0,1.0,10.0,0.0,0.0,-41.276,0.9048374180359595,0.6506242960774102,0.0
12,28.0,0,232.282,426.162,10.0,-44.919,0,0,0,0.0,0.0,1.0,10.0,0.0,0.0,-44.919,0.9048374180359595,0.6065057585409274,0.0
12,29.0,0,230.012,433.6,10.0,-44.118,0,0,0,0.0,0.0,1.0,10.0,0.0,0.0,-44.118,0.9048374180359595,0.6162062659707167,0.0
12,30.0,0,227.743,441.039,10.0,-43.958,0,0,0,0.0,0.0,1.0,10.0,0.0,0.0,-43.958,0.9048374180359595,0.6181439453574412,0.0
12,31.0,0,225.474,448.478,8.0,-43.0,0,0,0,0.0,0.0,1.0,8.0,0.0,0.0,-43.0,0.9048374180359595,0.629745800685454,0.0
12,32.0,0,223.205,455.916,8.0,-42.789,0,0,0,0.0,0.0,1.0,8.0,0.0,0.0,-42.789,0.9048374180359595,0.6323011153766969,0.0
12,33.0,0,220.935,463.355,7.0,-42.27,0,0,0,0.0,0.0,1.0,7.0,0.0,0.0,-42.27,0.9048374180359595,0.6385864628873844,0.0
12,34.0,0,218.666,470.794,7.0,-46.381,0,0,0,0.0,0.0,1.0,7.0,0.0,0.0,-46.381,0.9048374180359595,0.5888002131447325,0.0
12,35.0,0,216.397,478.232,6.0,-46.257,0,0,0,0.0,0.0,1.0,6.0,0.0,0.0,-46.257,0.9048374180359595,0.5903019146694439,0.0
12,36.0,0,214.127,485.671,5.0,-48.58,0,0,0,0.0,0.0,1.0,5.0,0.0,0.0,-48.58,0.9048374180359595,0.562169232073438,0.0
12,37.0,0,211.858,493.11,5.0,-45.233,0,0,0,0.0,0.0,1.0,5.0,0.0,0.0,-45.233,0.9048374180359595,0.6027030627444806,0.0
12,38.0,0,211.563,494.077,5.0,-48.9,0,0,0,0.0,0.0,1.0,5.0,0.0,0.0,-48.9,0.9048374180359595,0.558293873299989,0.0
12,39.0,0,210.317,484.226,4.0,-46.847,0,0,0,0.0,0.0,1.0,4.0,0.0,0.0,-46.847,0.9048374180359595,0.5831567219308974,0.0
12,40.0,0,208.884,472.902,5.0,-43.106,0,0,0,0.0,0.0,1.0,5.0,0.0,0.0,-43.106,0.9048374180359595,0.6284620880917491,0.0
12,41.0,0,207.451,461.578,6.0,-45.491,0,0,0,0.0,0.0,1.0,6.0,0.0,0.0,-45.491,0.9048374180359595,0.5995785547333874,0.0
12,42.0,0,206.019,450.254,6.0,-47.764,0,0,0,0.0,0.0,1.0,6.0,0.0,0.0,-47.764,0.9048374180359595,0.5720513969457328,0.0
12,43.0,0,204.586,438.93,6.0,-42.592,0,0,0,0.0,0.0,1.0,6.0,0.0,0.0,-42.592,0.9048374180359595,0.6346868831216015,0.0
12,44.0,0,203.154,427.605,7.0,-41.518,0,0,0,0.0,0.0,1.0,7.0,0.0,0.0,-41.518,0.9048374180359595,0.6476935560049895,0.0
12,45.0,0,201.721,416.281,9.0,-41.82,0,0,0,0.0,0.0,1.0,9.0,0.0,0.0,-41.82,0.9048374180359595,0.644036186162547,0.0
12,46.0,0,200.288,404.957,9.0,-39.788,0,0,0,0.0,0.0,1.0,9.0,0.0,0.0,-39.788,0.9048374180359595,0.6686447143739479,0.0
12,47.0,0,200.247,404.634,9.0,-39.339,0,0,0,0.0,0.0,1.0,9.0,0.0,0.0,-39.339,0.9048374180359595,0.6740823271529434,0.0
12,48.0,0,208.696,391.989,10.0,-37.494,0,0,0,0.0,2.125402664960774,1.0,10.0,1.062701332480387,0.10081828361218648,-37.494,0.9048374180359595,0.6964261925811099,0.0
12,49.0,0,217.393,378.972,11.0,-37.935,0,0,0,0.0,16.969953645802292,1.0,11.0,8.484976822901146,0.5719424724590273,-37.935,0.9048374180359595,0.6910854637714506,0.0
12,50.0,0,226.09,365.955,15.0,-40.162,0,0,0,0.0,31.605531695944535,1.0,15.0,6.321106339188907,0.4685311198589339,-40.162,0.9048374180359595,0.6641153888074794,0.0
12,51.0,0,234.786,352.938,16.0,-42.089,0,0,0,0.0,45.94377654363964,1.0,16.0,22.97188827181982,0.8994589148120616,-42.089,0.9048374180359595,0.6407784626936165,0.0
12,52.0,0,243.483,339.921,17.0,-41.278,0,0,0,0.0,59.8431503988743,1.0,17.0,29.92157519943715,0.949820942466884,-41.278,0.9048374180359595,0.6506000750850762,0.0
12,53.0,0,252.18,326.904,19.0,-40.865,0,0,0,0.0,73.06510794184474,1.0,19.0,24.355035980614915,0.9124463559015348,-40.865,0.9048374180359595,0.6556017100020587,0.0
12,54.0,0,260.877,313.887,21.0,-42.642,0,0,0,0.0,85.19368936592672,1.0,21.0,28.397896455308906,0.9415620426428235,-42.642,0.9048374180359595,0.63408135831325,0.0
12,55.0,0,269.574,300.87,21.0,-43.867,0,0,0,0.0,95.49405192091416,1.0,21.0,95.49405192091416,0.9999287563732608,-43.867,0.9048374180359595,0.6192460005086409,0.0
12,56.0,0,278.271,287.853,22.0,-44.825,0,0,0,0.0,102.75490448734385,1.0,22.0,51.377452243671925,0.9941290876091506,-44.825,0.9048374180359595,0.6076441451806279,0.0
12,57.0,0,286.968,274.836,23.0,-43.057,0,0,0,0.0,105.46394808697113,1.0,23.0,52.731974043485565,0.9948728093652032,-43.057,0.9048374180359595,0.6290555024039334,0.0
12,58.0,0,295.665,261.819,22.0,-44.508,0,0,0,0.0,102.83029588814445,1.0,22.0,51.415147944072224,0.99415117676514,-44.508,0.9048374180359595,0.6114831724655758,0.0
12,59.0,0,304.361,248.802,19.0,-40.285,0,0,0,0.0,95.62580092543892,1.0,19.0,23.90645023135973,0.9084294003311487,-40.285,0.9048374180359595,0.6626257977789349,0.0
12,60.0,0,313.058,235.785,19.0,-44.023,0,0,0,0.0,85.35962879902375,1.0,19.0,85.35962879902375,0.9998037189269656,-44.023,0.9048374180359595,0.6173567631065844,0.0
12,1.0,1,407.387,31.006,0.0,-1000.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,-95.0,0.9048374180359595,0.0,0.0
12,2.0,1,400.539,37.187,0.0,-1000.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,-95.0,0.9048374180359595,0.0,0.0
12,3.0,1,393.691,43.367,1.0,-52.76,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,-52.76,0.9048374180359595,0.5115473580952612,0.0
12,4.0,1,386.843,49.548,1.0,-49.295,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,-49.295,0.9048374180359595,0.553510227314013,0.0
12,5.0,1,379.995,55.729,2.0,-40.189,0,0,0,0.0,0.0,1.0,2.0,0.0,0.0,-40.189,0.9048374180359595,0.6637884054109696,0.0
12,6.0,1,373.147,61.909,2.0,-42.931,0,0,0,0.0,0.0,1.0,2.0,0.0,0.0,-42.931,0.9048374180359595,0.630581424920979,0.0
12,7.0,1,366.299,68.09,2.0,-40.605,0,0,0,0.0,0.0,1.0,2.0,0.0,0.0,-40.605,0.9048374180359595,0.658750439005486,0.0
