run_id,time,node_id,x,y,neighbor_count,avg_rssi,tx_packets,rx_packets,lost_packets,delay_sum,d_res,T_hello,ND,LET,LS,RSSI,LA,LQ_mean,LL_d,link_failure,lfp,lfp_threshold,paper_predicted_failure
18,18.0,14,355.773,186.512,12.0,-43.15,0,0,0,0.0,26.636092502709673,1.0,12.0,26.636092502709673,0.9303037838444432,-43.15,0.9048374180359596,0.6279292262603998,0.0,0,0.4633909473914365,0.5466510160668849,0
18,19.0,14,345.015,185.059,14.0,-43.192,0,0,0,0.0,34.912278213529675,1.0,14.0,11.637426071176558,0.6876848819482764,-43.192,0.9048374180359596,0.6274205854213847,0.0,0,0.48460218322899473,0.5287194064719553,0
18,20.0,14,334.258,183.605,15.0,-44.195,0,0,0,0.0,42.726020913736974,1.0,15.0,21.363010456868487,0.8819091512035706,-44.195,0.9048374180359596,0.6152737577658556,0.0,1,0.45030494369177343,0.5459384820439773,0
18,21.0,14,323.5,182.151,14.0,-42.892,0,0,0,0.0,49.97132010768112,1.0,14.0,24.98566005384056,0.9177972074923124,-42.892,0.9048374180359596,0.631053734271493,0.0,0,0.4375621226570735,0.550511864116679,0
18,22.0,14,312.743,180.698,13.0,-41.532,0,0,0,0.0,56.514967759539175,1.0,13.0,28.257483879769588,0.9407357124514728,-41.532,0.9048374180359596,0.6475240090586512,0.0,0,0.426756266366559,0.5541504574455665,0
18,23.0,14,301.985,179.244,14.0,-42.538,0,0,0,0.0,62.19993302394353,1.0,14.0,31.099966511971765,0.95539889529967,-42.538,0.9048374180359596,0.635340849914621,0.0,0,0.4177174489740266,0.5559837864899126,0
18,24.0,14,291.227,177.79,14.0,-43.391,0,0,0,0.0,66.84983686726767,1.0,14.0,66.84983686726767,0.9987504648623632,-43.391,0.9048374180359596,0.6250105966841462,0.0,0,0.3837679276574204,0.568716147159352,0
18,25.0,14,280.47,176.337,12.0,-41.985,0,0,0,0.0,70.28388827219429,1.0,12.0,23.427962757398095,0.9039413441576328,-41.985,0.9048374180359596,0.6420379542949874,0.0,0,0.4292595888552653,0.5465583219481945,0
18,26.0,14,269.712,174.883,14.0,-42.407,0,0,0,0.0,72.33967143386529,1.0,14.0,24.11322381128843,0.9103033969833432,-42.407,0.9048374180359596,0.6369273249125017,0.0,0,0.4192507844835169,0.5508715189119986,0
18,27.0,14,258.955,173.429,14.0,-41.623,0,0,0,0.0,72.907133494726,1.0,14.0,72.907133494726,0.9993181585120342,-41.623,0.9048374180359596,0.6464219539074516,0.0,0,0.36750324554080926,0.5743649002432628,0
18,28.0,14,248.197,171.976,13.0,-39.737,0,0,0,0.0,71.95517067095348,1.0,13.0,35.97758533547674,0.9726149636546372,-39.737,0.9048374180359596,0.6692623496784662,0.0,0,0.398361986306616,0.5629688116822743,0
18,29.0,14,237.44,170.522,15.0,-44.218,0,0,0,0.0,69.5356844060673,1.0,15.0,23.1785614686891,0.9015155042620424,-44.218,0.9048374180359596,0.6149952163540139,0.0,1,0.42537589657267383,0.5478722831242744,0
18,30.0,14,226.682,169.068,15.0,-40.384,0,0,0,0.0,65.77578882530274,1.0,15.0,65.77578882530274,0.998608786488052,-40.384,0.9048374180359596,0.6614268586583991,0.0,1,0.37024432798649504,0.5766361529848458,0
18,31.0,14,215.925,167.615,15.0,-43.793,0,0,0,0.0,60.846234796280214,1.0,15.0,60.846234796280214,0.9977223782661888,-43.793,0.9048374180359596,0.6201421772250009,0.0,1,0.3906812074845,0.5679264943543763,0
18,32.0,14,205.167,166.161,15.0,-40.705,0,0,0,0.0,54.92647156016561,1.0,15.0,54.92647156016561,0.9958830684232394,-40.705,0.9048374180359596,0.6575393893887832,0.0,1,0.3892083192604738,0.572515207706148,0
18,33.0,14,194.41,164.707,14.0,-40.384,0,0,0,0.0,48.190649010024615,1.0,14.0,24.095324505012307,0.9101427025133376,-40.384,0.9048374180359596,0.6614268586583991,0.0,1,0.43137050256763315,0.5556710498259152,0
18,34.0,14,183.652,163.254,13.0,-41.884,0,0,0,0.0,40.78953520838765,1.0,13.0,20.394767604193824,0.8699032351507129,-41.884,0.9048374180359596,0.6432611144078573,0.0,0,0.4541484053059972,0.5457453804240833,0
18,35.0,14,172.894,161.8,11.0,-37.962,0,0,0,0.0,32.84806772400211,1.0,11.0,10.949355908000705,0.6654388449290227,-37.962,0.9048374180359596,0.6907584803749408,0.0,0,0.48308809309296974,0.5330071754559895,0
18,36.0,14,162.137,160.346,11.0,-39.969,0,0,0,0.0,24.470137078860787,1.0,11.0,24.470137078860787,0.9134483304799372,-39.969,0.9048374180359596,0.6664527145677157,0.0,0,0.4613659959253377,0.550160135413702,0
18,37.0,14,151.379,158.893,11.0,-38.339,0,0,0,0.0,15.73687367709627,1.0,11.0,15.73687367709627,0.7927205441054189,-38.339,0.9048374180359596,0.6861928233199713,0.0,1,0.48162380928085485,0.5427934309895803,0
18,38.0,14,140.622,157.439,11.0,-41.563,0,0,0,0.0,6.713274847249011,1.0,11.0,6.713274847249011,0.4889702568630683,-41.563,0.9048374180359596,0.6471485836774732,0.0,1,0.5382881702382616,0.5087821395209734,1
18,39.0,14,129.864,155.986,12.0,-41.497,0,0,0,0.0,0.0,1.0,12.0,0.0,0.0,-41.497,0.9048374180359596,0.647947876424497,0.0,1,0.5934417240291726,0.47250223687913373,1
18,40.0,14,119.107,154.532,12.0,-43.825,0,0,0,0.0,0.0,1.0,12.0,0.0,0.0,-43.825,0.9048374180359596,0.6197546413476559,0.0,1,0.6018996945522249,0.4664226912270962,1
18,41.0,14,108.349,153.078,11.0,-44.578,0,0,0,0.0,0.0,1.0,11.0,0.0,0.0,-44.578,0.9048374180359596,0.6106354377338838,0.0,1,0.6089832817233131,0.4620276865222723,1
18,42.0,14,97.592,151.625,9.0,-45.495,0,0,0,0.0,0.0,1.0,9.0,0.0,0.0,-45.495,0.9048374180359596,0.5995301127487193,0.0,1,0.6210105313927755,0.45490510962854275,1
18,43.0,14,86.834,150.171,7.0,-46.153,0,0,0,0.0,0.0,1.0,7.0,0.0,0.0,-46.153,0.9048374180359596,0.5915614062708149,0.0,1,0.6320967955100598,0.44862121935466404,1
18,44.0,14,76.076,148.717,7.0,-43.917,0,0,0,0.0,0.0,1.0,7.0,0.0,0.0,-43.917,0.9048374180359596,0.6186404757002893,0.0,1,0.6239730746812174,0.4540720214243548,1
18,45.0,14,65.319,147.264,6.0,-45.902,0,0,0,0.0,0.0,1.0,6.0,0.0,0.0,-45.902,0.9048374180359596,0.5946011408087388,0.0,1,0.6355327012356392,0.4469298099236018,1
18,46.0,14,54.561,145.81,5.0,-39.954,0,0,0,0.0,0.0,1.0,5.0,0.0,0.0,-39.954,0.9048374180359596,0.6666343720102212,0.0,1,0.618270557962151,0.459185916028686,1
18,47.0,14,43.804,144.356,4.0,-42.712,0,0,0,0.0,0.0,1.0,4.0,0.0,0.0,-42.712,0.9048374180359596,0.633233623581558,0.0,1,0.6326386085777065,0.44999432246870413,1
18,48.0,14,40.735,143.942,3.0,-38.595,0,0,0,0.0,0.0,1.0,3.0,0.0,0.0,-38.595,0.9048374180359596,0.6830925363012122,0.0,0,0.6220287608487668,0.45778761182865096,1
18,49.0,14,36.563,132.35,2.0,-41.566,0,0,0,0.0,0.0,1.0,2.0,0.0,0.0,-41.566,0.9048374180359596,0.6471122521889721,0.0,0,0.6371706721693954,0.4481411675603281,1
18,50.0,14,30.726,116.133,2.0,-42.187,0,0,0,0.0,0.0,1.0,2.0,0.0,0.0,-42.187,0.9048374180359596,0.6395916340692478,0.0,0,0.6394268576053126,0.44665713419945513,1
18,51.0,14,24.888,99.916,2.0,-37.758,0,0,0,0.0,0.0,1.0,2.0,0.0,0.0,-37.758,0.9048374180359596,0.6932290215930146,0.0,0,0.6233356413481825,0.4574857864344125,1
18,52.0,14,19.051,83.698,2.0,-44.452,0,0,0,0.0,0.0,1.0,2.0,0.0,0.0,-44.452,0.9048374180359596,0.6121613602509295,0.0,0,0.6476559397508082,0.4413465420181786,1
18,53.0,14,18.833,83.093,2.0,-46.002,0,0,0,0.0,0.0,1.0,2.0,0.0,0.0,-46.002,0.9048374180359596,0.593390091192036,0.0,0,0.6532873204684762,0.43780866785400896,1
18,54.0,14,30.083,93.395,2.0,-47.768,0,0,0,0.0,0.0,1.0,2.0,0.0,0.0,-47.768,0.9048374180359596,0.5720029549610647,0.0,0,0.6597034613377676,0.4338774037690461,1
