run_id,time,node_id,x,y,neighbor_count,avg_rssi,tx_packets,rx_packets,lost_packets,delay_sum,link_failure
1,1.0,0.0,0.0,0.0,29.0,46.0,0,0,0,0.0,1
1,2.0,0.0,3.582,7.884,29.0,-8.341,0,0,0,0.0,1
1,3.0,0.0,7.164,15.767,29.0,-17.372,0,0,0,0.0,1
1,4.0,0.0,10.746,23.651,29.0,-22.565,0,0,0,0.0,0
1,5.0,0.0,14.328,31.535,29.0,-26.249,0,0,0,0.0,0
1,6.0,0.0,17.91,39.418,29.0,-29.165,0,0,0,0.0,0
1,7.0,0.0,21.492,47.302,29.0,-31.548,0,0,0,0.0,0
1,8.0,0.0,25.074,55.186,29.0,-33.562,0,0,0,0.0,0
1,9.0,0.0,28.657,63.069,29.0,-35.306,0,0,0,0.0,0
1,10.0,0.0,32.239,70.953,29.0,-36.802,0,0,0,0.0,0
1,11.0,0.0,35.821,78.836,29.0,-38.182,0,0,0,0.0,0
1,12.0,0.0,39.403,86.72,29.0,-39.43,0,0,0,0.0,0
1,13.0,0.0,42.985,94.604,29.0,-40.57,0,0,0,0.0,1
1,14.0,0.0,46.567,102.487,29.0,-41.618,0,0,0,0.0,0
1,15.0,0.0,50.149,110.371,29.0,-42.588,0,0,0,0.0,0
1,16.0,0.0,53.731,118.255,29.0,-43.492,0,0,0,0.0,0
1,17.0,0.0,57.313,126.138,29.0,-44.316,0,0,0,0.0,0
1,18.0,0.0,60.895,134.022,27.0,-44.253,0,0,0,0.0,0
1,19.0,0.0,64.477,141.906,28.0,-45.339,0,0,0,0.0,0
1,20.0,0.0,68.059,149.789,29.0,-46.273,0,0,0,0.0,1
1,21.0,0.0,71.641,157.673,29.0,-46.76,0,0,0,0.0,1
1,22.0,0.0,75.223,165.557,28.0,-46.82,0,0,0,0.0,0
1,23.0,0.0,78.806,173.44,28.0,-47.152,0,0,0,0.0,1
1,24.0,0.0,82.388,181.324,27.0,-47.134,0,0,0,0.0,1
1,25.0,0.0,85.97,189.208,27.0,-47.385,0,0,0,0.0,1
1,26.0,0.0,89.552,197.091,27.0,-47.619,0,0,0,0.0,1
1,27.0,0.0,93.134,204.975,27.0,-47.907,0,0,0,0.0,1
1,28.0,0.0,96.716,212.858,25.0,-47.523,0,0,0,0.0,1
1,29.0,0.0,100.298,220.742,23.0,-47.082,0,0,0,0.0,0
1,30.0,0.0,103.88,228.626,23.0,-47.436,0,0,0,0.0,1
1,31.0,0.0,107.462,236.509,23.0,-47.843,0,0,0,0.0,1
1,32.0,0.0,111.044,244.393,23.0,-48.19,0,0,0,0.0,1
1,33.0,0.0,114.626,252.277,22.0,-48.038,0,0,0,0.0,1
1,34.0,0.0,118.208,260.16,22.0,-48.143,0,0,0,0.0,1
1,35.0,0.0,121.79,268.044,20.0,-47.393,0,0,0,0.0,0
1,36.0,0.0,125.372,275.928,20.0,-47.315,0,0,0,0.0,0
1,37.0,0.0,128.955,283.811,20.0,-47.054,0,0,0,0.0,0
1,38.0,0.0,132.537,291.695,19.0,-45.941,0,0,0,0.0,0
1,39.0,0.0,136.119,299.579,19.0,-46.177,0,0,0,0.0,0
1,40.0,0.0,139.701,307.462,20.0,-47.093,0,0,0,0.0,0
1,41.0,0.0,143.283,315.346,20.0,-47.378,0,0,0,0.0,0
1,42.0,0.0,146.865,323.23,20.0,-47.634,0,0,0,0.0,1
1,43.0,0.0,150.447,331.113,19.0,-47.417,0,0,0,0.0,0
1,44.0,0.0,154.029,338.997,19.0,-47.536,0,0,0,0.0,0
1,45.0,0.0,157.611,346.881,20.0,-48.005,0,0,0,0.0,0
1,46.0,0.0,161.193,354.764,19.0,-47.615,0,0,0,0.0,0
1,47.0,0.0,164.775,362.648,18.0,-47.317,0,0,0,0.0,0
1,48.0,0.0,168.357,370.531,18.0,-47.594,0,0,0,0.0,0
1,49.0,0.0,171.939,378.415,19.0,-48.3,0,0,0,0.0,0
1,50.0,0.0,175.521,386.299,19.0,-48.52,0,0,0,0.0,1
1,51.0,0.0,179.104,394.182,19.0,-48.7,0,0,0,0.0,1
1,52.0,0.0,182.686,402.066,19.0,-48.881,0,0,0,0.0,1
1,53.0,0.0,186.268,409.95,19.0,-49.072,0,0,0,0.0,1
1,54.0,0.0,189.85,417.833,18.0,-48.902,0,0,0,0.0,0
1,55.0,0.0,193.432,425.717,15.0,-47.835,0,0,0,0.0,0
1,56.0,0.0,197.014,433.601,14.0,-47.57,0,0,0,0.0,0
1,57.0,0.0,197.134,433.866,13.0,-46.681,0,0,0,0.0,0
1,58.0,0.0,204.373,427.134,14.0,-46.795,0,0,0,0.0,0
1,59.0,0.0,211.864,420.169,18.0,-47.088,0,0,0,0.0,0
1,60.0,0.0,219.354,413.204,18.0,-48.786,0,0,0,0.0,0
1,1.0,1.0,0.0,0.0,29.0,46.0,0,0,0,0.0,1
1,2.0,1.0,0.526,5.059,29.0,-13.251,0,0,0,0.0,1
1,3.0,1.0,1.052,10.118,29.0,-22.282,0,0,0,0.0,1
1,4.0,1.0,1.578,15.176,29.0,-27.485,0,0,0,0.0,0
1,5.0,1.0,2.105,20.235,29.0,-31.139,0,0,0,0.0,0
1,6.0,1.0,2.631,25.294,29.0,-34.035,0,0,0,0.0,0
1,7.0,1.0,3.157,30.353,29.0,-36.404,0,0,0,0.0,0
1,8.0,1.0,3.683,35.412,29.0,-38.408,0,0,0,0.0,0
1,9.0,1.0,4.209,40.471,29.0,-40.145,0,0,0,0.0,0
1,10.0,1.0,4.735,45.529,29.0,-41.628,0,0,0,0.0,0
1,11.0,1.0,5.261,50.588,29.0,-43.009,0,0,0,0.0,1
1,12.0,1.0,5.788,55.647,29.0,-44.259,0,0,0,0.0,1
1,13.0,1.0,6.314,60.706,29.0,-45.399,0,0,0,0.0,1
1,14.0,1.0,6.84,65.765,29.0,-46.448,0,0,0,0.0,1
1,15.0,1.0,7.366,70.824,28.0,-47.111,0,0,0,0.0,1
1,16.0,1.0,7.892,75.882,27.0,-47.716,0,0,0,0.0,1
1,17.0,1.0,8.418,80.941,26.0,-48.256,0,0,0,0.0,1
1,18.0,1.0,8.944,86.0,27.0,-49.292,0,0,0,0.0,1
1,19.0,1.0,9.471,91.059,26.0,-49.744,0,0,0,0.0,1
1,20.0,1.0,9.997,96.118,24.0,-49.922,0,0,0,0.0,1
1,21.0,1.0,10.523,101.176,23.0,-50.242,0,0,0,0.0,1
1,22.0,1.0,11.049,106.235,23.0,-50.727,0,0,0,0.0,1
1,23.0,1.0,11.575,111.294,21.0,-50.657,0,0,0,0.0,0
1,24.0,1.0,12.101,116.353,20.0,-50.743,0,0,0,0.0,1
1,25.0,1.0,12.627,121.412,19.0,-50.774,0,0,0,0.0,1
1,26.0,1.0,13.154,126.471,19.0,-51.026,0,0,0,0.0,1
1,27.0,1.0,13.68,131.529,20.0,-51.528,0,0,0,0.0,1
1,28.0,1.0,14.206,136.588,20.0,-51.758,0,0,0,0.0,1
1,29.0,1.0,14.732,141.647,17.0,-51.241,0,0,0,0.0,0
1,30.0,1.0,15.258,146.706,16.0,-51.116,0,0,0,0.0,0
1,31.0,1.0,15.784,151.765,16.0,-51.292,0,0,0,0.0,0
1,32.0,1.0,16.31,156.824,16.0,-51.452,0,0,0,0.0,0
1,33.0,1.0,16.836,161.882,16.0,-51.569,0,0,0,0.0,0
1,34.0,1.0,17.363,166.941,16.0,-51.682,0,0,0,0.0,1
1,35.0,1.0,17.889,172.0,16.0,-51.83,0,0,0,0.0,1
1,36.0,1.0,18.415,177.059,16.0,-51.995,0,0,0,0.0,1
1,37.0,1.0,18.941,182.118,16.0,-52.142,0,0,0,0.0,1
1,38.0,1.0,19.467,187.176,16.0,-52.267,0,0,0,0.0,1
1,39.0,1.0,19.993,192.235,14.0,-51.847,0,0,0,0.0,1
1,40.0,1.0,20.519,197.294,13.0,-51.576,0,0,0,0.0,0
1,41.0,1.0,21.046,202.353,13.0,-51.616,0,0,0,0.0,0
1,42.0,1.0,21.572,207.412,14.0,-51.905,0,0,0,0.0,0
1,43.0,1.0,22.098,212.471,12.0,-51.18,0,0,0,0.0,0
1,44.0,1.0,22.624,217.529,12.0,-51.084,0,0,0,0.0,0
1,45.0,1.0,23.15,222.588,12.0,-50.94,0,0,0,0.0,0
1,46.0,1.0,23.676,227.647,12.0,-50.802,0,0,0,0.0,0
1,47.0,1.0,24.202,232.706,13.0,-51.078,0,0,0,0.0,1
1,48.0,1.0,24.729,237.765,11.0,-50.035,0,0,0,0.0,0
1,49.0,1.0,25.255,242.824,11.0,-49.857,0,0,0,0.0,0
1,50.0,1.0,25.781,247.882,11.0,-49.714,0,0,0,0.0,0
1,51.0,1.0,26.307,252.941,11.0,-49.639,0,0,0,0.0,0
1,52.0,1.0,26.833,258.0,11.0,-49.516,0,0,0,0.0,0
1,53.0,1.0,27.359,263.059,11.0,-49.324,0,0,0,0.0,0
1,54.0,1.0,27.885,268.118,11.0,-49.129,0,0,0,0.0,0
1,55.0,1.0,28.412,273.176,11.0,-48.949,0,0,0,0.0,0
1,56.0,1.0,28.938,278.235,11.0,-48.771,0,0,0,0.0,0
1,57.0,1.0,29.464,283.294,11.0,-48.601,0,0,0,0.0,0
1,58.0,1.0,29.99,288.353,12.0,-49.082,0,0,0,0.0,0
1,59.0,1.0,30.516,293.412,12.0,-49.018,0,0,0,0.0,0
1,60.0,1.0,31.042,298.471,12.0,-49.094,0,0,0,0.0,0
1,1.0,2.0,0.0,0.0,29.0,46.0,0,0,0,0.0,1
1,2.0,2.0,18.332,7.286,29.0,-13.448,0,0,0,0.0,1
1,3.0,2.0,36.664,14.573,29.0,-22.479,0,0,0,0.0,1
1,4.0,2.0,54.996,21.859,29.0,-27.838,0,0,0,0.0,0
1,5.0,2.0,73.328,29.146,29.0,-31.656,0,0,0,0.0,0
1,6.0,2.0,91.659,36.432,29.0,-34.573,0,0,0,0.0,0
1,7.0,2.0,109.991,43.719,29.0,-36.955,0,0,0,0.0,0
1,8.0,2.0,128.323,51.005,29.0,-38.968,0,0,0,0.0,0
1,9.0,2.0,146.655,58.292,29.0,-40.711,0,0,0,0.0,0
1,10.0,2.0,164.987,65.578,29.0,-42.313,0,0,0,0.0,0
1,11.0,2.0,183.319,72.865,29.0,-43.665,0,0,0,0.0,1
1,12.0,2.0,201.651,80.151,29.0,-44.89,0,0,0,0.0,1
1,13.0,2.0,219.983,87.438,29.0,-46.009,0,0,0,0.0,1
1,14.0,2.0,238.315,94.724,29.0,-47.039,0,0,0,0.0,1
1,15.0,2.0,256.647,102.011,28.0,-47.707,0,0,0,0.0,1
1,16.0,2.0,274.978,109.297,27.0,-48.318,0,0,0,0.0,0
1,17.0,2.0,293.31,116.584,27.0,-49.306,0,0,0,0.0,0
1,18.0,2.0,311.642,123.87,22.0,-48.935,0,0,0,0.0,0
1,19.0,2.0,313.745,124.706,23.0,-48.831,0,0,0,0.0,0
1,20.0,2.0,307.685,128.002,24.0,-48.139,0,0,0,0.0,0
1,21.0,2.0,300.839,131.725,26.0,-47.791,0,0,0,0.0,0
1,22.0,2.0,293.994,135.449,26.0,-46.98,0,0,0,0.0,0
1,23.0,2.0,287.148,139.172,26.0,-46.314,0,0,0,0.0,0
1,24.0,2.0,280.302,142.895,26.0,-45.909,0,0,0,0.0,0
1,25.0,2.0,273.456,146.618,27.0,-46.156,0,0,0,0.0,0
1,26.0,2.0,266.61,150.341,27.0,-46.152,0,0,0,0.0,0
1,27.0,2.0,259.765,154.065,27.0,-46.184,0,0,0,0.0,0
1,28.0,2.0,252.919,157.788,27.0,-46.103,0,0,0,0.0,0
1,29.0,2.0,246.073,161.511,27.0,-45.979,0,0,0,0.0,0
1,30.0,2.0,239.227,165.234,27.0,-45.755,0,0,0,0.0,0
1,31.0,2.0,232.382,168.958,27.0,-45.415,0,0,0,0.0,1
1,32.0,2.0,225.536,172.681,27.0,-45.222,0,0,0,0.0,1
1,33.0,2.0,218.69,176.404,27.0,-45.263,0,0,0,0.0,1
1,34.0,2.0,211.844,180.127,26.0,-45.255,0,0,0,0.0,1
1,35.0,2.0,204.998,183.851,26.0,-46.118,0,0,0,0.0,1
1,36.0,2.0,198.153,187.574,25.0,-46.547,0,0,0,0.0,0
1,37.0,2.0,191.307,191.297,23.0,-46.456,0,0,0,0.0,0
1,38.0,2.0,184.461,195.02,23.0,-47.088,0,0,0,0.0,0
1,39.0,2.0,177.615,198.744,23.0,-47.603,0,0,0,0.0,0
1,40.0,2.0,170.77,202.467,24.0,-48.292,0,0,0,0.0,1
1,41.0,2.0,163.924,206.19,24.0,-48.574,0,0,0,0.0,0
1,42.0,2.0,157.078,209.913,24.0,-48.841,0,0,0,0.0,1
1,43.0,2.0,150.232,213.636,22.0,-48.416,0,0,0,0.0,1
1,44.0,2.0,143.386,217.36,22.0,-48.518,0,0,0,0.0,1
1,45.0,2.0,136.541,221.083,22.0,-48.566,0,0,0,0.0,1
1,46.0,2.0,129.695,224.806,23.0,-48.785,0,0,0,0.0,1
1,47.0,2.0,122.849,228.529,21.0,-48.151,0,0,0,0.0,1
1,48.0,2.0,116.003,232.253,20.0,-48.578,0,0,0,0.0,1
1,49.0,2.0,109.158,235.976,19.0,-48.772,0,0,0,0.0,1
1,50.0,2.0,102.312,239.699,18.0,-48.78,0,0,0,0.0,1
1,51.0,2.0,95.466,243.422,17.0,-48.81,0,0,0,0.0,1
1,52.0,2.0,88.62,247.146,17.0,-49.24,0,0,0,0.0,1
1,53.0,2.0,81.774,250.869,15.0,-48.694,0,0,0,0.0,1
1,54.0,2.0,74.929,254.592,12.0,-47.141,0,0,0,0.0,0
1,55.0,2.0,68.083,258.315,12.0,-47.291,0,0,0,0.0,0
1,56.0,2.0,61.237,262.038,11.0,-46.666,0,0,0,0.0,0
1,57.0,2.0,54.391,265.762,12.0,-47.619,0,0,0,0.0,0
1,58.0,2.0,47.546,269.485,13.0,-48.458,0,0,0,0.0,0
1,59.0,2.0,40.7,273.208,13.0,-48.747,0,0,0,0.0,0
1,60.0,2.0,33.854,276.931,13.0,-49.144,0,0,0,0.0,0
1,1.0,3.0,0.0,0.0,29.0,46.0,0,0,0,0.0,1
1,2.0,3.0,7.143,4.886,29.0,-5.923,0,0,0,0.0,1
1,3.0,3.0,14.285,9.772,29.0,-14.954,0,0,0,0.0,1
1,4.0,3.0,21.428,14.659,29.0,-19.943,0,0,0,0.0,0
1,5.0,3.0,28.571,19.545,29.0,-21.804,0,0,0,0.0,0
1,6.0,3.0,35.713,24.431,29.0,-25.833,0,0,0,0.0,0
1,7.0,3.0,42.856,29.317,29.0,-28.452,0,0,0,0.0,0
1,8.0,3.0,49.998,34.203,29.0,-30.578,0,0,0,0.0,0
1,9.0,3.0,57.141,39.089,29.0,-32.388,0,0,0,0.0,0
1,10.0,3.0,64.284,43.976,29.0,-33.877,0,0,0,0.0,0
1,11.0,3.0,71.426,48.862,29.0,-35.296,0,0,0,0.0,0
1,12.0,3.0,78.569,53.748,29.0,-36.577,0,0,0,0.0,0
1,13.0,3.0,85.712,58.634,29.0,-37.744,0,0,0,0.0,0
1,14.0,3.0,92.854,63.52,29.0,-38.816,0,0,0,0.0,0
1,15.0,3.0,99.997,68.406,29.0,-39.807,0,0,0,0.0,0
1,16.0,3.0,107.139,73.293,29.0,-40.728,0,0,0,0.0,0
1,17.0,3.0,114.282,78.179,29.0,-41.555,0,0,0,0.0,0
1,18.0,3.0,121.425,83.065,29.0,-42.291,0,0,0,0.0,0
1,19.0,3.0,128.567,87.951,29.0,-42.889,0,0,0,0.0,0
1,20.0,3.0,135.71,92.837,29.0,-43.375,0,0,0,0.0,0
1,21.0,3.0,142.853,97.723,29.0,-43.771,0,0,0,0.0,0
1,22.0,3.0,149.995,102.61,29.0,-44.075,0,0,0,0.0,0
1,23.0,3.0,157.138,107.496,29.0,-44.315,0,0,0,0.0,0
1,24.0,3.0,164.28,112.382,29.0,-44.489,0,0,0,0.0,1
1,25.0,3.0,171.423,117.268,29.0,-44.61,0,0,0,0.0,1
1,26.0,3.0,178.566,122.154,29.0,-44.762,0,0,0,0.0,1
1,27.0,3.0,185.708,127.041,28.0,-44.689,0,0,0,0.0,1
1,28.0,3.0,192.851,131.927,28.0,-44.973,0,0,0,0.0,1
1,29.0,3.0,199.994,136.813,27.0,-44.816,0,0,0,0.0,0
1,30.0,3.0,207.136,141.699,27.0,-44.999,0,0,0,0.0,1
1,31.0,3.0,214.279,146.585,26.0,-44.687,0,0,0,0.0,1
1,32.0,3.0,221.421,151.471,26.0,-44.78,0,0,0,0.0,1
1,33.0,3.0,228.564,156.358,26.0,-45.061,0,0,0,0.0,0
1,34.0,3.0,235.707,161.244,26.0,-45.514,0,0,0,0.0,1
1,35.0,3.0,242.849,166.13,25.0,-45.579,0,0,0,0.0,0
1,36.0,3.0,249.992,171.016,24.0,-45.518,0,0,0,0.0,0
1,37.0,3.0,257.135,175.902,24.0,-45.756,0,0,0,0.0,0
1,38.0,3.0,264.277,180.788,25.0,-46.337,0,0,0,0.0,1
1,39.0,3.0,271.42,185.675,24.0,-46.023,0,0,0,0.0,0
1,40.0,3.0,278.562,190.561,24.0,-45.947,0,0,0,0.0,0
1,41.0,3.0,285.705,195.447,24.0,-45.86,0,0,0,0.0,0
1,42.0,3.0,292.848,200.333,24.0,-45.877,0,0,0,0.0,0
1,43.0,3.0,299.99,205.219,23.0,-45.559,0,0,0,0.0,0
1,44.0,3.0,307.133,210.106,23.0,-45.653,0,0,0,0.0,0
1,45.0,3.0,314.276,214.992,23.0,-45.774,0,0,0,0.0,0
1,46.0,3.0,321.418,219.878,23.0,-45.855,0,0,0,0.0,0
1,47.0,3.0,328.561,224.764,24.0,-46.31,0,0,0,0.0,1
1,48.0,3.0,335.703,229.65,25.0,-46.668,0,0,0,0.0,1
1,49.0,3.0,342.846,234.536,25.0,-46.544,0,0,0,0.0,1
1,50.0,3.0,349.989,239.423,23.0,-45.352,0,0,0,0.0,1
1,51.0,3.0,357.131,244.309,22.0,-43.927,0,0,0,0.0,1
1,52.0,3.0,364.274,249.195,22.0,-45.127,0,0,0,0.0,1
1,53.0,3.0,371.417,254.081,22.0,-45.675,0,0,0,0.0,1
1,54.0,3.0,378.559,258.967,20.0,-45.208,0,0,0,0.0,0
1,55.0,3.0,385.702,263.853,19.0,-45.205,0,0,0,0.0,0
1,56.0,3.0,392.844,268.74,19.0,-45.714,0,0,0,0.0,0
1,57.0,3.0,399.987,273.626,18.0,-45.624,0,0,0,0.0,0
1,58.0,3.0,407.13,278.512,18.0,-46.027,0,0,0,0.0,0
1,59.0,3.0,414.272,283.398,19.0,-46.77,0,0,0,0.0,0
1,60.0,3.0,421.415,288.284,18.0,-46.369,0,0,0,0.0,0
1,1.0,4.0,0.0,0.0,29.0,46.0,0,0,0,0.0,1
1,2.0,4.0,4.125,13.503,29.0,-10.821,0,0,0,0.0,1
1,3.0,4.0,8.25,27.007,29.0,-19.852,0,0,0,0.0,1
1,4.0,4.0,12.374,40.51,29.0,-25.132,0,0,0,0.0,0
1,5.0,4.0,16.499,54.014,29.0,-28.902,0,0,0,0.0,0
1,6.0,4.0,20.624,67.517,29.0,-31.822,0,0,0,0.0,0
1,7.0,4.0,24.749,81.021,29.0,-34.206,0,0,0,0.0,0
1,8.0,4.0,28.873,94.524,29.0,-36.22,0,0,0,0.0,0
1,9.0,4.0,32.998,108.028,29.0,-37.964,0,0,0,0.0,0
1,10.0,4.0,37.123,121.531,29.0,-39.488,0,0,0,0.0,0
1,11.0,4.0,41.248,135.035,29.0,-40.859,0,0,0,0.0,0
1,12.0,4.0,45.372,148.538,29.0,-42.101,0,0,0,0.0,0
1,13.0,4.0,49.497,162.042,29.0,-43.234,0,0,0,0.0,1
1,14.0,4.0,53.622,175.545,29.0,-44.277,0,0,0,0.0,1
1,15.0,4.0,57.747,189.049,29.0,-45.243,0,0,0,0.0,1
1,16.0,4.0,61.871,202.552,28.0,-45.769,0,0,0,0.0,1
1,17.0,4.0,65.996,216.056,28.0,-46.596,0,0,0,0.0,1
1,18.0,4.0,70.121,229.559,26.0,-46.644,0,0,0,0.0,1
1,19.0,4.0,74.246,243.063,26.0,-47.357,0,0,0,0.0,1
1,20.0,4.0,78.37,256.566,26.0,-48.023,0,0,0,0.0,1
1,21.0,4.0,82.495,270.07,25.0,-48.31,0,0,0,0.0,1
1,22.0,4.0,86.62,283.573,21.0,-47.665,0,0,0,0.0,1
1,23.0,4.0,90.745,297.077,18.0,-47.083,0,0,0,0.0,1
1,24.0,4.0,94.869,310.58,18.0,-47.802,0,0,0,0.0,1
1,25.0,4.0,98.994,324.084,19.0,-48.886,0,0,0,0.0,1
1,26.0,4.0,103.119,337.587,17.0,-48.722,0,0,0,0.0,1
1,27.0,4.0,107.244,351.091,16.0,-48.92,0,0,0,0.0,1
1,28.0,4.0,111.368,364.594,14.0,-48.595,0,0,0,0.0,1
1,29.0,4.0,115.493,378.098,11.0,-47.281,0,0,0,0.0,0
1,30.0,4.0,119.618,391.601,10.0,-47.081,0,0,0,0.0,0
1,31.0,4.0,123.743,405.105,11.0,-48.408,0,0,0,0.0,1
1,32.0,4.0,127.868,418.608,10.0,-48.288,0,0,0,0.0,0
1,33.0,4.0,131.992,432.112,9.0,-48.158,0,0,0,0.0,0
1,34.0,4.0,136.117,445.615,10.0,-49.475,0,0,0,0.0,0
1,35.0,4.0,140.242,459.119,9.0,-48.825,0,0,0,0.0,0
1,36.0,4.0,143.784,470.716,9.0,-47.901,0,0,0,0.0,0
1,37.0,4.0,143.503,469.27,9.0,-46.212,0,0,0,0.0,0
1,38.0,4.0,141.511,459.021,10.0,-47.607,0,0,0,0.0,0
1,39.0,4.0,139.52,448.771,10.0,-47.18,0,0,0,0.0,0
1,40.0,4.0,137.528,438.522,11.0,-47.595,0,0,0,0.0,0
1,41.0,4.0,135.536,428.272,11.0,-47.341,0,0,0,0.0,0
1,42.0,4.0,133.544,418.023,13.0,-48.428,0,0,0,0.0,0
1,43.0,4.0,131.552,407.774,14.0,-48.556,0,0,0,0.0,0
1,44.0,4.0,129.56,397.524,14.0,-48.0,0,0,0,0.0,0
1,45.0,4.0,127.569,387.275,14.0,-47.344,0,0,0,0.0,0
1,46.0,4.0,125.577,377.025,15.0,-47.156,0,0,0,0.0,0
1,47.0,4.0,123.585,366.776,17.0,-47.565,0,0,0,0.0,0
1,48.0,4.0,121.593,356.527,17.0,-47.992,0,0,0,0.0,0
1,49.0,4.0,119.601,346.277,18.0,-48.91,0,0,0,0.0,0
1,50.0,4.0,117.609,336.028,16.0,-48.269,0,0,0,0.0,0
1,51.0,4.0,115.618,325.778,16.0,-48.259,0,0,0,0.0,0
1,52.0,4.0,113.626,315.529,17.0,-48.629,0,0,0,0.0,0
1,53.0,4.0,111.634,305.28,17.0,-48.549,0,0,0,0.0,0
1,54.0,4.0,109.642,295.03,17.0,-48.582,0,0,0,0.0,0
1,55.0,4.0,107.65,284.781,18.0,-49.132,0,0,0,0.0,1
1,56.0,4.0,105.658,274.532,17.0,-48.805,0,0,0,0.0,0
1,57.0,4.0,103.667,264.282,16.0,-48.359,0,0,0,0.0,0
1,58.0,4.0,101.675,254.033,17.0,-48.821,0,0,0,0.0,0
1,59.0,4.0,99.683,243.783,17.0,-48.762,0,0,0,0.0,0
1,60.0,4.0,97.691,233.534,16.0,-48.13,0,0,0,0.0,0
1,1.0,5.0,0.0,0.0,29.0,46.0,0,0,0,0.0,1
1,2.0,5.0,11.637,2.767,29.0,-6.603,0,0,0,0.0,1
1,3.0,5.0,23.274,5.535,29.0,-15.634,0,0,0,0.0,1
1,4.0,5.0,34.91,8.302,29.0,-20.903,0,0,0,0.0,0
1,5.0,5.0,46.547,11.069,29.0,-24.699,0,0,0,0.0,0
1,6.0,5.0,58.184,13.837,29.0,-27.608,0,0,0,0.0,0
1,7.0,5.0,69.821,16.604,29.0,-29.986,0,0,0,0.0,0
1,8.0,5.0,81.457,19.372,29.0,-31.997,0,0,0,0.0,0
1,9.0,5.0,93.004,22.118,29.0,-33.744,0,0,0,0.0,0
1,10.0,5.0,93.11,22.161,29.0,-35.438,0,0,0,0.0,0
1,11.0,5.0,106.762,27.806,29.0,-36.529,0,0,0,0.0,0
1,12.0,5.0,120.414,33.452,29.0,-37.499,0,0,0,0.0,0
1,13.0,5.0,134.066,39.097,29.0,-38.355,0,0,0,0.0,0
1,14.0,5.0,147.718,44.743,29.0,-39.129,0,0,0,0.0,0
1,15.0,5.0,161.37,50.388,29.0,-39.847,0,0,0,0.0,0
1,16.0,5.0,175.022,56.033,29.0,-40.494,0,0,0,0.0,0
1,17.0,5.0,188.674,61.679,29.0,-40.976,0,0,0,0.0,1
1,18.0,5.0,202.326,67.324,29.0,-41.695,0,0,0,0.0,1
1,19.0,5.0,215.978,72.969,29.0,-42.476,0,0,0,0.0,1
1,20.0,5.0,229.63,78.615,29.0,-42.927,0,0,0,0.0,1
1,21.0,5.0,243.282,84.26,29.0,-43.668,0,0,0,0.0,1
1,22.0,5.0,256.934,89.905,26.0,-43.257,0,0,0,0.0,1
1,23.0,5.0,270.586,95.551,25.0,-43.647,0,0,0,0.0,1
1,24.0,5.0,284.239,101.196,25.0,-44.668,0,0,0,0.0,1
1,25.0,5.0,297.891,106.842,25.0,-45.805,0,0,0,0.0,1
1,26.0,5.0,311.543,112.487,24.0,-46.44,0,0,0,0.0,1
1,27.0,5.0,325.195,118.132,22.0,-46.456,0,0,0,0.0,1
1,28.0,5.0,338.847,123.778,21.0,-46.846,0,0,0,0.0,1
1,29.0,5.0,352.499,129.423,21.0,-47.657,0,0,0,0.0,1
1,30.0,5.0,366.151,135.068,20.0,-48.022,0,0,0,0.0,1
1,31.0,5.0,379.803,140.714,19.0,-48.299,0,0,0,0.0,0
1,32.0,5.0,393.455,146.359,18.0,-48.479,0,0,0,0.0,0
1,33.0,5.0,407.107,152.004,18.0,-49.069,0,0,0,0.0,0
1,34.0,5.0,420.759,157.65,18.0,-49.649,0,0,0,0.0,0
1,35.0,5.0,434.411,163.295,18.0,-50.231,0,0,0,0.0,0
1,36.0,5.0,442.807,166.767,18.0,-50.644,0,0,0,0.0,0
1,37.0,5.0,442.867,170.152,17.0,-50.387,0,0,0,0.0,0
1,38.0,5.0,443.021,178.946,17.0,-50.442,0,0,0,0.0,0
1,39.0,5.0,443.176,187.739,17.0,-50.4,0,0,0,0.0,0
1,40.0,5.0,443.33,196.532,17.0,-50.251,0,0,0,0.0,0
1,41.0,5.0,443.484,205.325,17.0,-50.079,0,0,0,0.0,0
1,42.0,5.0,443.639,214.118,17.0,-49.896,0,0,0,0.0,0
1,43.0,5.0,443.793,222.911,18.0,-50.059,0,0,0,0.0,1
1,44.0,5.0,443.947,231.705,18.0,-49.817,0,0,0,0.0,1
1,45.0,5.0,444.102,240.498,18.0,-49.564,0,0,0,0.0,1
1,46.0,5.0,444.256,249.291,18.0,-49.287,0,0,0,0.0,1
1,47.0,5.0,444.411,258.084,17.0,-48.622,0,0,0,0.0,0
1,48.0,5.0,444.565,266.877,16.0,-48.006,0,0,0,0.0,0
1,49.0,5.0,444.719,275.67,15.0,-47.455,0,0,0,0.0,0
1,50.0,5.0,444.874,284.464,15.0,-47.616,0,0,0,0.0,0
1,51.0,5.0,445.028,293.257,15.0,-47.819,0,0,0,0.0,0
1,52.0,5.0,445.182,302.05,16.0,-48.485,0,0,0,0.0,0
1,53.0,5.0,445.337,310.843,15.0,-48.169,0,0,0,0.0,0
1,54.0,5.0,445.491,319.636,15.0,-48.361,0,0,0,0.0,0
1,55.0,5.0,445.645,328.429,15.0,-48.568,0,0,0,0.0,0
1,56.0,5.0,445.8,337.222,15.0,-48.759,0,0,0,0.0,0
1,57.0,5.0,445.954,346.016,17.0,-49.722,0,0,0,0.0,0
